"gene_id","ref_id","transcript_id","adj.p","dPSI","time"
"MSTRG.2052","Solyc01g094950.3","MSTRG.2052.2",3.30845931733726e-07,0.169233379084845,80
"MSTRG.2052","Solyc01g094950.3","MSTRG.2052.2",6.24883890342189e-16,0.255233003970509,90
"MSTRG.2052","Solyc01g094950.3","MSTRG.2052.2",2.93415574163496e-24,0.378192253670626,105
"MSTRG.2052","Solyc01g094950.3","MSTRG.2052.2",3.28190097061416e-15,0.258816253506516,120
"MSTRG.2052","Solyc01g094950.3","Solyc01g094950.3.1",0.000746291738340514,0.112587598233582,10
"MSTRG.2052","Solyc01g094950.3","Solyc01g094950.3.1",1.0010015697605e-06,0.171790911870844,15
"MSTRG.2052","Solyc01g094950.3","Solyc01g094950.3.1",2.41143104057991e-07,0.178980533512538,20
"MSTRG.2052","Solyc01g094950.3","Solyc01g094950.3.1",0.000661623253751864,-0.114694325229677,40
"MSTRG.2052","Solyc01g094950.3","Solyc01g094950.3.1",8.73989012177348e-07,-0.153532372174741,60
"MSTRG.2052","Solyc01g094950.3","Solyc01g094950.3.1",2.07689546489422e-16,-0.278858488870707,70
"MSTRG.2052","Solyc01g094950.3","Solyc01g094950.3.1",1.00086552716974e-06,-0.165428680346652,80
"MSTRG.2052","Solyc01g094950.3","Solyc01g094950.3.1",5.7658435103816e-14,-0.243726011437396,90
"MSTRG.2052","Solyc01g094950.3","Solyc01g094950.3.1",2.6367270950669e-20,-0.359515704273837,105
"MSTRG.2052","Solyc01g094950.3","Solyc01g094950.3.1",1.04213295095205e-15,-0.277783930401853,120
"MSTRG.2117","Solyc01g095630.3","MSTRG.2117.2",0.000724087167702318,0.445604864420676,40
"MSTRG.2117","Solyc01g095630.3","MSTRG.2117.2",0.000132196347621637,0.321525848727023,50
"MSTRG.2117","Solyc01g095630.3","MSTRG.2117.2",0.000484849082232762,0.361372749055844,80
"MSTRG.2117","Solyc01g095630.3","Solyc01g095630.3.1",0.000230203081375447,-0.427961477843185,15
"MSTRG.2117","Solyc01g095630.3","Solyc01g095630.3.1",0.000668851301735394,-0.451188771614509,30
"MSTRG.2117","Solyc01g095630.3","Solyc01g095630.3.1",1.25824973498116e-05,-0.559879131855174,40
"MSTRG.2117","Solyc01g095630.3","Solyc01g095630.3.1",7.28767718747114e-06,-0.396653435885135,50
"MSTRG.2117","Solyc01g095630.3","Solyc01g095630.3.1",0.00016342115277364,-0.443820549489653,60
"MSTRG.2117","Solyc01g095630.3","Solyc01g095630.3.1",0.000650801319610723,-0.365124647508616,70
"MSTRG.2117","Solyc01g095630.3","Solyc01g095630.3.1",9.02508120249011e-06,-0.489944368612487,80
"MSTRG.2138","Solyc01g095900.4","MSTRG.2138.3",0.000709365116564813,-0.192413284649615,80
"MSTRG.2138","Solyc01g095900.4","MSTRG.2138.3",3.42446141725441e-05,-0.228543445379144,90
"MSTRG.2138","Solyc01g095900.4","MSTRG.2138.3",4.3263138678334e-07,-0.36366431514884,105
"MSTRG.2138","Solyc01g095900.4","MSTRG.2138.3",0.000103266142371126,-0.223301239205054,120
"MSTRG.2138","Solyc01g095900.4","Solyc01g095900.4.1",0.000709365116564813,0.198386466242132,80
"MSTRG.2138","Solyc01g095900.4","Solyc01g095900.4.1",0.000343476899922199,0.150144062817145,90
"MSTRG.2138","Solyc01g095900.4","Solyc01g095900.4.1",2.55570875452341e-06,0.237756628250045,105
"MSTRG.2138","Solyc01g095900.4","Solyc01g095900.4.1",0.000375513809859472,0.207023597036016,120
"MSTRG.2210","Solyc01g096610.4","Solyc01g096610.4.1",4.3478631531517e-05,-0.237319433754375,60
"MSTRG.2210","Solyc01g096610.4","Solyc01g096610.4.1",0.000808276053045544,-0.159449161238206,70
"MSTRG.2213","Solyc01g096660.3","MSTRG.2213.2",5.01076867302575e-27,0.128355423556168,70
"MSTRG.2213","Solyc01g096660.3","MSTRG.2213.2",1.28477437125176e-29,0.140783821339982,80
"MSTRG.2213","Solyc01g096660.3","MSTRG.2213.2",7.34521278814075e-41,0.158301890345268,90
"MSTRG.2213","Solyc01g096660.3","MSTRG.2213.2",3.53306305423536e-37,0.165921432687955,105
"MSTRG.2213","Solyc01g096660.3","MSTRG.2213.2",1.79278732363755e-50,0.224227222966268,120
"MSTRG.2213","Solyc01g096660.3","Solyc01g096660.3.1",5.01076867302575e-27,-0.128355423556168,70
"MSTRG.2213","Solyc01g096660.3","Solyc01g096660.3.1",1.28477437125176e-29,-0.140783821339982,80
"MSTRG.2213","Solyc01g096660.3","Solyc01g096660.3.1",7.34521278814075e-41,-0.158301890345267,90
"MSTRG.2213","Solyc01g096660.3","Solyc01g096660.3.1",3.53306305423536e-37,-0.165921432687955,105
"MSTRG.2213","Solyc01g096660.3","Solyc01g096660.3.1",1.79278732363755e-50,-0.224227222966268,120
"MSTRG.2234","Solyc01g096890.4","MSTRG.2234.2",0.00574415389609386,0.11618686507693,40
"MSTRG.2234","Solyc01g096890.4","MSTRG.2234.2",0.00717142987615608,0.144728269720865,70
"MSTRG.2234","Solyc01g096890.4","MSTRG.2234.2",6.21933353315446e-06,0.255094018002592,105
"MSTRG.2234","Solyc01g096890.4","MSTRG.2234.2",0.00560004674061628,0.175223589197083,120
"MSTRG.2234","Solyc01g096890.4","Solyc01g096890.4.1",0.00574415389609386,-0.116186865076931,40
"MSTRG.2234","Solyc01g096890.4","Solyc01g096890.4.1",0.00717142987615608,-0.144728269720865,70
"MSTRG.2234","Solyc01g096890.4","Solyc01g096890.4.1",6.21933353315446e-06,-0.255094018002592,105
"MSTRG.2234","Solyc01g096890.4","Solyc01g096890.4.1",0.00560004674061628,-0.175223589197083,120
"MSTRG.2278","Solyc01g097330.3","MSTRG.2278.2",8.76039126682891e-05,0.124191533160689,80
"MSTRG.2278","Solyc01g097330.3","MSTRG.2278.2",2.76804097233857e-05,0.132074783191042,105
"MSTRG.2278","Solyc01g097330.3","MSTRG.2278.2",2.16334117407407e-05,0.134865294497694,120
"MSTRG.2278","Solyc01g097330.3","Solyc01g097330.3.1",8.76039126682891e-05,-0.124191533160689,80
"MSTRG.2278","Solyc01g097330.3","Solyc01g097330.3.1",2.76804097233857e-05,-0.132074783191042,105
"MSTRG.2278","Solyc01g097330.3","Solyc01g097330.3.1",2.16334117407407e-05,-0.134865294497694,120
"MSTRG.2329","Solyc01g097860.4","MSTRG.2329.1",5.06099466303098e-06,-0.152979453994386,10
"MSTRG.2329","Solyc01g097860.4","MSTRG.2329.1",9.35566045742158e-06,-0.140312089078977,25
"MSTRG.2329","Solyc01g097860.4","MSTRG.2329.1",0.000289926932631349,-0.123091185537131,30
"MSTRG.2329","Solyc01g097860.4","MSTRG.2329.1",3.00573544578762e-05,0.140305487668234,80
"MSTRG.2329","Solyc01g097860.4","MSTRG.2329.2",1.62505100741233e-06,0.165344729639252,10
"MSTRG.2329","Solyc01g097860.4","MSTRG.2329.2",9.35566045742158e-06,0.142106811214371,25
"MSTRG.2329","Solyc01g097860.4","MSTRG.2329.2",0.000248021990230628,0.12796010191164,30
"MSTRG.2329","Solyc01g097860.4","MSTRG.2329.2",3.16051745833165e-06,-0.157454234546966,80
"MSTRG.2529","Solyc01g100110.4","MSTRG.2529.1",7.34816051159653e-05,-0.110138852568523,20
"MSTRG.2529","Solyc01g100110.4","MSTRG.2529.1",1.71704179299564e-05,-0.106257376759521,25
"MSTRG.2637","Solyc01g102270.2","MSTRG.2637.1",0.000302223991511827,0.141291677572979,5
"MSTRG.2637","Solyc01g102270.2","MSTRG.2637.1",1.16915037275473e-05,0.180604914344234,10
"MSTRG.2637","Solyc01g102270.2","MSTRG.2637.1",1.60821772194299e-06,0.203905628471345,15
"MSTRG.2637","Solyc01g102270.2","MSTRG.2637.1",0.000395178613983468,0.138495177081052,20
"MSTRG.2637","Solyc01g102270.2","MSTRG.2637.1",0.000830701405007047,0.140361540449414,25
"MSTRG.2637","Solyc01g102270.2","MSTRG.2637.2",3.62645015817227e-09,0.308510091768106,10
"MSTRG.2637","Solyc01g102270.2","MSTRG.2637.2",1.20861622095462e-05,0.253463624298206,15
"MSTRG.2637","Solyc01g102270.2","Solyc01g102270.2.1",2.09271205596637e-08,-0.298694358972948,5
"MSTRG.2637","Solyc01g102270.2","Solyc01g102270.2.1",3.47024162667742e-18,-0.48911500611234,10
"MSTRG.2637","Solyc01g102270.2","Solyc01g102270.2.1",5.11836848017358e-15,-0.457369252769551,15
"MSTRG.2637","Solyc01g102270.2","Solyc01g102270.2.1",5.6454545774173e-09,-0.335892784894121,20
"MSTRG.2637","Solyc01g102270.2","Solyc01g102270.2.1",0.000830701405007047,-0.20321701671354,25
"MSTRG.2637","Solyc01g102270.2","Solyc01g102270.2.1",0.000492453666064535,-0.203297751414892,30
"MSTRG.2698","Solyc01g102950.3","MSTRG.2698.1",2.79957490140034e-07,0.159487859915086,120
"MSTRG.2698","Solyc01g102950.3","Solyc01g102950.3.1",1.36590818520702e-06,-0.195433251378823,50
"MSTRG.2698","Solyc01g102950.3","Solyc01g102950.3.1",0.000197965003616114,-0.150525751328761,80
"MSTRG.2698","Solyc01g102950.3","Solyc01g102950.3.1",1.70898245969519e-07,-0.173104617121676,90
"MSTRG.2698","Solyc01g102950.3","Solyc01g102950.3.1",0.00018681761482431,-0.16551685320386,105
