gene_id	ref_id
Solyc11g042455.1	Solyc11g042455.1
lnc_RNA:Solyc11r053280.1	lnc_RNA:Solyc11r053280.1
lnc_RNA:Solyc11r053290.1	lnc_RNA:Solyc11r053290.1
Solyc11g040410.1	Solyc11g040410.1
Solyc11g040400.1	Solyc11g040400.1
lnc_RNA:Solyc11r053310.1	lnc_RNA:Solyc11r053310.1
Solyc11g040280.2	Solyc11g040280.2
Solyc11g150131.1	Solyc11g150131.1
Solyc11g040220.2	Solyc11g040220.2
Solyc11g040225.1	Solyc11g040225.1
lnc_RNA:Solyc11r053330.1	lnc_RNA:Solyc11r053330.1
Solyc11g040227.1	Solyc11g040227.1
Solyc11g150130.1	Solyc11g150130.1
Solyc11g040160.1	Solyc11g040160.1
Solyc11g040100.1	Solyc11g040100.1
Solyc11g040090.1	Solyc11g040090.1
Solyc11g040080.1	Solyc11g040080.1
lnc_RNA:Solyc11r053350.1	lnc_RNA:Solyc11r053350.1
Solyc11g040030.3	Solyc11g040030.3
Solyc11g040020.3	Solyc11g040020.3
Solyc11g039980.3	Solyc11g039980.3
Solyc11g039970.1	Solyc11g039970.1
Solyc11g039930.2	Solyc11g039930.2
Solyc11g039920.1	Solyc11g039920.1
lnc_RNA:Solyc11r053360.1	lnc_RNA:Solyc11r053360.1
Solyc11g039900.3	Solyc11g039900.3
Solyc11g039850.1	Solyc11g039850.1
lnc_RNA:Solyc11r053370.1	lnc_RNA:Solyc11r053370.1
Solyc11g039835.1	Solyc11g039835.1
Solyc11g039810.3	Solyc11g039810.3
Solyc11g039800.2	Solyc11g039800.2
lnc_RNA:Solyc11r053380.1	lnc_RNA:Solyc11r053380.1
Solyc11g039805.1	Solyc11g039805.1
lnc_RNA:Solyc11r053390.1	lnc_RNA:Solyc11r053390.1
Solyc11g039780.1	Solyc11g039780.1
Solyc11g039785.1	Solyc11g039785.1
lnc_RNA:Solyc11r053400.1	lnc_RNA:Solyc11r053400.1
lnc_RNA:Solyc11r053410.1	lnc_RNA:Solyc11r053410.1
lnc_RNA:Solyc11r053420.1	lnc_RNA:Solyc11r053420.1
Solyc11g039760.1	Solyc11g039760.1
lnc_RNA:Solyc11r053430.1	lnc_RNA:Solyc11r053430.1
lnc_RNA:Solyc11r053430.1	lnc_RNA:Solyc11r053430.1
Solyc11g039765.1	Solyc11g039765.1
Solyc11g039750.3	Solyc11g039750.3
Solyc11g039730.1	Solyc11g039730.1
Solyc11g039720.1	Solyc11g039720.1
Solyc11g039710.1	Solyc11g039710.1
Solyc11g039713.1	Solyc11g039713.1
Solyc11g039717.1	Solyc11g039717.1
Solyc11g042980.1	Solyc11g042980.1
Solyc11g039690.1	Solyc11g039690.1
Solyc11g039680.1	Solyc11g039680.1
Solyc11g039670.1	Solyc11g039670.1
Solyc11g039660.1	Solyc11g039660.1
lnc_RNA:Solyc11r053440.1	lnc_RNA:Solyc11r053440.1
Solyc11g039655.1	Solyc11g039655.1
Solyc11g039590.3	Solyc11g039590.3
Solyc11g039573.1	Solyc11g039573.1
Solyc11g039577.1	Solyc11g039577.1
lnc_RNA:Solyc11r053470.1	lnc_RNA:Solyc11r053470.1
Solyc11g039550.1	Solyc11g039550.1
Solyc11g039540.1	Solyc11g039540.1
Solyc11g039530.2	Solyc11g039530.2
Solyc11g039535.1	Solyc11g039535.1
Solyc11g039480.1	Solyc11g039480.1
lnc_RNA:Solyc11r053480.1	lnc_RNA:Solyc11r053480.1
lnc_RNA:Solyc11r053490.1	lnc_RNA:Solyc11r053490.1
lnc_RNA:Solyc11r053500.1	lnc_RNA:Solyc11r053500.1
lnc_RNA:Solyc11r053510.1	lnc_RNA:Solyc11r053510.1
Solyc11g039420.3	Solyc11g039420.3
Solyc11g039410.3	Solyc11g039410.3
Solyc11g039400.1	Solyc11g039400.1
Solyc11g039390.1	Solyc11g039390.1
Solyc11g039380.1	Solyc11g039380.1
Solyc11g039370.3	Solyc11g039370.3
Solyc11g038350.2	Solyc11g038350.2
Solyc11g038340.1	Solyc11g038340.1
Solyc11g039360.2	Solyc11g039360.2
Solyc11g039350.1	Solyc11g039350.1
Solyc11g056540.1	Solyc11g056540.1
lnc_RNA:Solyc11r053520.1	lnc_RNA:Solyc11r053520.1
Solyc11g056590.2	Solyc11g056590.2
Solyc11g056595.1	Solyc11g056595.1
Solyc11g056630.1	Solyc11g056630.1
Solyc11g056660.1	Solyc11g056660.1
Solyc11g056670.2	Solyc11g056670.2
Solyc11g061690.1	Solyc11g061690.1
Solyc11g061700.2	Solyc11g061700.2
lnc_RNA:Solyc11r053550.1	lnc_RNA:Solyc11r053550.1
lnc_RNA:Solyc11r053560.1	lnc_RNA:Solyc11r053560.1
Solyc11g061710.1	Solyc11g061710.1
lnc_RNA:Solyc11r053570.1	lnc_RNA:Solyc11r053570.1
lnc_RNA:Solyc11r053580.1	lnc_RNA:Solyc11r053580.1
Solyc11g061730.3	Solyc11g061730.3
Solyc11g061780.2	Solyc11g061780.2
Solyc11g061785.1	Solyc11g061785.1
Solyc11g061790.1	Solyc11g061790.1
Solyc11g061800.1	Solyc11g061800.1
Solyc11g061810.3	Solyc11g061810.3
Solyc11g061813.1	Solyc11g061813.1
Solyc11g061817.1	Solyc11g061817.1
Solyc11g061830.1	Solyc11g061830.1
Solyc11g061835.1	Solyc11g061835.1
Solyc11g061850.1	Solyc11g061850.1
Solyc11g061855.1	Solyc11g061855.1
Solyc11g061860.1	Solyc11g061860.1
Solyc11g061870.3	Solyc11g061870.3
Solyc11g061880.1	Solyc11g061880.1
Solyc11g061890.3	Solyc11g061890.3
Solyc11g061900.1	Solyc11g061900.1
lnc_RNA:Solyc11r053590.1	lnc_RNA:Solyc11r053590.1
Solyc11g061910.1	Solyc11g061910.1
Solyc11g061920.3	Solyc11g061920.3
Solyc11g061930.1	Solyc11g061930.1
Solyc11g061940.1	Solyc11g061940.1
Solyc11g061950.1	Solyc11g061950.1
Solyc11g061985.1	Solyc11g061985.1
Solyc11g056290.3	Solyc11g056290.3
Solyc11g056293.1	Solyc11g056293.1
lnc_RNA:Solyc11r053600.1	lnc_RNA:Solyc11r053600.1
lnc_RNA:Solyc11r053600.1	lnc_RNA:Solyc11r053600.1
lnc_RNA:Solyc11r053600.1	lnc_RNA:Solyc11r053600.1
lnc_RNA:Solyc11r053610.1	lnc_RNA:Solyc11r053610.1
lnc_RNA:Solyc11r053620.1	lnc_RNA:Solyc11r053620.1
Solyc11g056297.1	Solyc11g056297.1
Solyc11g062040.1	Solyc11g062040.1
Solyc11g062050.1	Solyc11g062050.1
Solyc11g062065.1	Solyc11g062065.1
lnc_RNA:Solyc11r053640.1	lnc_RNA:Solyc11r053640.1
lnc_RNA:Solyc11r053650.1	lnc_RNA:Solyc11r053650.1
lnc_RNA:Solyc11r053660.1	lnc_RNA:Solyc11r053660.1
Solyc11g062140.1	Solyc11g062140.1
Solyc11g062150.3	Solyc11g062150.3
Solyc11g062155.1	Solyc11g062155.1
Solyc11g062160.1	Solyc11g062160.1
Solyc11g062180.1	Solyc11g062180.1
lnc_RNA:Solyc11r053670.1	lnc_RNA:Solyc11r053670.1
lnc_RNA:Solyc11r053680.1	lnc_RNA:Solyc11r053680.1
Solyc11g062340.1	Solyc11g062340.1
Solyc11g062420.2	Solyc11g062420.2
Solyc11g063440.3	Solyc11g063440.3
Solyc11g061840.1	Solyc11g061840.1
lnc_RNA:Solyc11r053730.1	lnc_RNA:Solyc11r053730.1
Solyc11g063460.2	Solyc11g063460.2
Solyc11g063470.1	Solyc11g063470.1
Solyc11g063480.1	Solyc11g063480.1
Solyc11g063490.1	Solyc11g063490.1
Solyc11g056260.2	Solyc11g056260.2
Solyc11g063530.2	Solyc11g063530.2
Solyc11g063540.2	Solyc11g063540.2
Solyc11g063550.2	Solyc11g063550.2
Solyc11g063570.1	Solyc11g063570.1
Solyc11g063573.1	Solyc11g063573.1
Solyc11g063577.1	Solyc11g063577.1
Solyc11g063590.2	Solyc11g063590.2
Solyc11g063600.3	Solyc11g063600.3
Solyc11g063610.3	Solyc11g063610.3
Solyc11g063620.2	Solyc11g063620.2
Solyc11g063630.1	Solyc11g063630.1
Solyc11g063640.2	Solyc11g063640.2
Solyc11g063650.1	Solyc11g063650.1
Solyc11g063660.1	Solyc11g063660.1
Solyc11g063670.1	Solyc11g063670.1
Solyc11g063680.1	Solyc11g063680.1
Solyc11g063690.3	Solyc11g063690.3
Solyc11g063700.1	Solyc11g063700.1
Solyc11g063710.1	Solyc11g063710.1
Solyc11g063720.1	Solyc11g063720.1
Solyc11g063730.3	Solyc11g063730.3
Solyc11g063740.3	Solyc11g063740.3
Solyc11g063743.1	Solyc11g063743.1
Solyc11g063747.1	Solyc11g063747.1
Solyc11g064775.1	Solyc11g064775.1
Solyc11g064780.2	Solyc11g064780.2
Solyc11g064845.1	Solyc11g064845.1
Solyc11g064900.2	Solyc11g064900.2
Solyc11g064980.1	Solyc11g064980.1
Solyc11g064990.2	Solyc11g064990.2
lnc_RNA:Solyc11r053760.1	lnc_RNA:Solyc11r053760.1
Solyc11g065050.1	Solyc11g065050.1
Solyc11g065060.1	Solyc11g065060.1
Solyc11g065280.1	Solyc11g065280.1
Solyc11g065290.1	Solyc11g065290.1
Solyc11g065300.1	Solyc11g065300.1
Solyc11g065310.3	Solyc11g065310.3
Solyc11g065330.1	Solyc11g065330.1
Solyc11g065390.3	Solyc11g065390.3
Solyc11g065400.2	Solyc11g065400.2
Solyc11g065410.1	Solyc11g065410.1
lnc_RNA:Solyc11r053790.1	lnc_RNA:Solyc11r053790.1
lnc_RNA:Solyc11r053790.1	lnc_RNA:Solyc11r053790.1
lnc_RNA:Solyc11r053790.1	lnc_RNA:Solyc11r053790.1
Solyc11g065480.3	Solyc11g065480.3
Solyc11g065520.1	Solyc11g065520.1
Solyc11g065540.1	Solyc11g065540.1
Solyc11g065555.1	Solyc11g065555.1
Solyc11g065590.1	Solyc11g065590.1
Solyc11g065650.1	Solyc11g065650.1
lnc_RNA:Solyc11r053820.1	lnc_RNA:Solyc11r053820.1
Solyc11g065710.3	Solyc11g065710.3
lnc_RNA:Solyc11r053840.1	lnc_RNA:Solyc11r053840.1
Solyc11g065770.1	Solyc11g065770.1
Solyc11g065835.1	Solyc11g065835.1
Solyc11g150144.1	Solyc11g150144.1
Solyc11g065935.1	Solyc11g065935.1
Solyc11g066005.1	Solyc11g066005.1
Solyc11g066030.1	Solyc11g066030.1
lnc_RNA:Solyc11r053860.1	lnc_RNA:Solyc11r053860.1
lnc_RNA:Solyc11r053880.1	lnc_RNA:Solyc11r053880.1
lnc_RNA:Solyc11r053890.1	lnc_RNA:Solyc11r053890.1
Solyc11g066163.1	Solyc11g066163.1
Solyc11g066165.1	Solyc11g066165.1
Solyc11g066167.1	Solyc11g066167.1
Solyc11g066325.1	Solyc11g066325.1
lnc_RNA:Solyc11r053900.1	lnc_RNA:Solyc11r053900.1
lnc_RNA:Solyc11r053930.1	lnc_RNA:Solyc11r053930.1
Solyc11g066710.3	Solyc11g066710.3
Solyc11g066810.2	Solyc11g066810.2
Solyc11g067250.3	Solyc11g067250.3
lnc_RNA:Solyc11r054060.1	lnc_RNA:Solyc11r054060.1
Solyc11g067345.1	Solyc11g067345.1
Solyc11g067347.1	Solyc11g067347.1
Solyc11g068350.2	Solyc11g068350.2
Solyc11g068390.1	Solyc11g068390.1
Solyc11g068410.1	Solyc11g068410.1
Solyc11g068590.1	Solyc11g068590.1
Solyc11g068600.1	Solyc11g068600.1
Solyc11g068840.1	Solyc11g068840.1
lnc_RNA:Solyc11r054110.1	lnc_RNA:Solyc11r054110.1
Solyc11g068970.2	Solyc11g068970.2
lnc_RNA:Solyc11r054120.1	lnc_RNA:Solyc11r054120.1
Solyc11g069055.1	Solyc11g069055.1
Solyc11g069060.1	Solyc11g069060.1
Solyc11g069200.1	Solyc11g069200.1
Solyc11g069210.2	Solyc11g069210.2
Solyc11g069850.3	Solyc11g069850.3
Solyc11g069870.1	Solyc11g069870.1
Solyc11g070080.1	Solyc11g070080.1
lnc_RNA:Solyc11r054250.1	lnc_RNA:Solyc11r054250.1
Solyc11g070090.1	Solyc11g070090.1
Solyc11g071223.1	Solyc11g071223.1
Solyc11g071310.1	Solyc11g071310.1
Solyc11g071360.1	Solyc11g071360.1
Solyc11g071630.1	Solyc11g071630.1
Solyc11g071880.3	Solyc11g071880.3
Solyc11g071900.1	Solyc11g071900.1
Solyc11g072020.1	Solyc11g072020.1
Solyc11g072060.3	Solyc11g072060.3
Solyc11g072210.1	Solyc11g072210.1
Solyc11g072250.2	Solyc11g072250.2
Solyc11g072350.1	Solyc11g072350.1
Solyc11g072360.1	Solyc11g072360.1
Solyc11g072370.1	Solyc11g072370.1
Solyc11g072475.1	Solyc11g072475.1
Solyc11g072650.3	Solyc11g072650.3
Solyc11g072680.1	Solyc11g072680.1
Solyc11g072700.2	Solyc11g072700.2
Solyc11g072770.2	Solyc11g072770.2
Solyc11g072780.1	Solyc11g072780.1
Solyc11g072790.2	Solyc11g072790.2
Solyc11g072870.1	Solyc11g072870.1
Solyc11g072935.1	Solyc11g072935.1
Solyc11g073070.1	Solyc11g073070.1
Solyc11g073310.2	Solyc11g073310.2
lnc_RNA:Solyc11r054490.1	lnc_RNA:Solyc11r054490.1
lnc_RNA:Solyc11r054500.1	lnc_RNA:Solyc11r054500.1
lnc_RNA:Solyc11r054510.1	lnc_RNA:Solyc11r054510.1
lnc_RNA:Solyc11r054520.1	lnc_RNA:Solyc11r054520.1
lnc_RNA:Solyc11r054530.1	lnc_RNA:Solyc11r054530.1
Solyc11g073315.1	Solyc11g073315.1
lnc_RNA:Solyc11r054540.1	lnc_RNA:Solyc11r054540.1
lnc_RNA:Solyc12r054550.1	lnc_RNA:Solyc12r054550.1
lnc_RNA:Solyc12r054570.1	lnc_RNA:Solyc12r054570.1
Solyc12g150100.1	Solyc12g150100.1
Solyc12g005160.3	Solyc12g005160.3
Solyc12g005170.2	Solyc12g005170.2
Solyc12g005210.1	Solyc12g005210.1
Solyc12g005320.3	Solyc12g005320.3
Solyc12g005360.3	Solyc12g005360.3
Solyc12g005420.2	Solyc12g005420.2
Solyc12g005460.2	Solyc12g005460.2
Solyc12g005465.2	Solyc12g005465.2
Solyc12g005490.1	Solyc12g005490.1
Solyc12g005580.2	Solyc12g005580.2
Solyc12g005600.1	Solyc12g005600.1
Solyc12g005610.3	Solyc12g005610.3
Solyc12g005615.1	Solyc12g005615.1
Solyc12g005620.1	Solyc12g005620.1
Solyc12g005640.2	Solyc12g005640.2
lnc_RNA:Solyc12r054610.1	lnc_RNA:Solyc12r054610.1
Solyc12g005740.1	Solyc12g005740.1
Solyc12g006090.1	Solyc12g006090.1
Solyc12g006100.2	Solyc12g006100.2
Solyc12g006130.3	Solyc12g006130.3
Solyc12g006293.1	Solyc12g006293.1
Solyc12g006313.1	Solyc12g006313.1
Solyc12g006400.2	Solyc12g006400.2
Solyc12g006720.1	Solyc12g006720.1
Solyc12g006730.1	Solyc12g006730.1
Solyc12g006740.1	Solyc12g006740.1
Solyc12g006820.1	Solyc12g006820.1
Solyc12g006950.2	Solyc12g006950.2
Solyc12g006960.2	Solyc12g006960.2
Solyc12g007220.3	Solyc12g007220.3
Solyc12g008920.3	Solyc12g008920.3
lnc_RNA:Solyc12r054870.1	lnc_RNA:Solyc12r054870.1
Solyc12g150102.1	Solyc12g150102.1
Solyc12g009130.3	Solyc12g009130.3
Solyc12g009245.1	Solyc12g009245.1
Solyc12g009280.3	Solyc12g009280.3
lnc_RNA:Solyc12r054900.1	lnc_RNA:Solyc12r054900.1
lnc_RNA:Solyc12r054920.1	lnc_RNA:Solyc12r054920.1
Solyc12g009370.3	Solyc12g009370.3
Solyc12g009530.1	Solyc12g009530.1
Solyc12g009660.3	Solyc12g009660.3
Solyc12g009670.1	Solyc12g009670.1
Solyc12g009690.1	Solyc12g009690.1
Solyc12g009695.1	Solyc12g009695.1
Solyc12g009710.1	Solyc12g009710.1
lnc_RNA:Solyc12r055000.1	lnc_RNA:Solyc12r055000.1
Solyc12g009720.3	Solyc12g009720.3
Solyc12g009730.3	Solyc12g009730.3
Solyc12g009760.1	Solyc12g009760.1
Solyc12g009770.2	Solyc12g009770.2
Solyc12g009780.1	Solyc12g009780.1
lnc_RNA:Solyc12r055010.1	lnc_RNA:Solyc12r055010.1
Solyc12g009850.1	Solyc12g009850.1
Solyc12g009870.2	Solyc12g009870.2
Solyc12g009900.3	Solyc12g009900.3
Solyc12g009910.1	Solyc12g009910.1
Solyc12g009950.2	Solyc12g009950.2
Solyc12g010000.3	Solyc12g010000.3
lnc_RNA:Solyc12r055080.1	lnc_RNA:Solyc12r055080.1
lnc_RNA:Solyc12r055090.1	lnc_RNA:Solyc12r055090.1
Solyc12g010080.1	Solyc12g010080.1
Solyc12g010090.1	Solyc12g010090.1
Solyc12g010100.1	Solyc12g010100.1
Solyc12g010140.2	Solyc12g010140.2
lnc_RNA:Solyc12r055100.1	lnc_RNA:Solyc12r055100.1
Solyc12g010210.2	Solyc12g010210.2
lnc_RNA:Solyc12r055110.1	lnc_RNA:Solyc12r055110.1
Solyc12g010360.2	Solyc12g010360.2
Solyc12g010370.1	Solyc12g010370.1
Solyc12g010490.3	Solyc12g010490.3
Solyc12g010510.2	Solyc12g010510.2
Solyc12g010530.3	Solyc12g010530.3
Solyc12g010560.3	Solyc12g010560.3
Solyc12g010580.2	Solyc12g010580.2
Solyc12g010585.1	Solyc12g010585.1
Solyc12g010595.1	Solyc12g010595.1
Solyc12g010770.1	Solyc12g010770.1
Solyc12g010780.2	Solyc12g010780.2
Solyc12g010810.1	Solyc12g010810.1
Solyc12g010990.3	Solyc12g010990.3
Solyc12g011027.1	Solyc12g011027.1
Solyc12g011085.1	Solyc12g011085.1
lnc_RNA:Solyc12r055170.1	lnc_RNA:Solyc12r055170.1
Solyc12g011110.1	Solyc12g011110.1
Solyc12g011120.3	Solyc12g011120.3
Solyc12g011150.1	Solyc12g011150.1
Solyc12g011210.1	Solyc12g011210.1
Solyc12g011215.1	Solyc12g011215.1
Solyc12g011233.1	Solyc12g011233.1
Solyc12g011237.1	Solyc12g011237.1
Solyc12g011250.1	Solyc12g011250.1
Solyc12g011255.1	Solyc12g011255.1
lnc_RNA:Solyc12r055180.1	lnc_RNA:Solyc12r055180.1
Solyc12g011460.1	Solyc12g011460.1
Solyc12g013480.3	Solyc12g013480.3
lnc_RNA:Solyc12r055190.1	lnc_RNA:Solyc12r055190.1
lnc_RNA:Solyc12r055200.1	lnc_RNA:Solyc12r055200.1
lnc_RNA:Solyc12r055210.1	lnc_RNA:Solyc12r055210.1
Solyc12g013470.3	Solyc12g013470.3
lnc_RNA:Solyc12r055220.1	lnc_RNA:Solyc12r055220.1
Solyc12g013490.1	Solyc12g013490.1
Solyc12g013590.2	Solyc12g013590.2
Solyc12g013600.3	Solyc12g013600.3
Solyc12g013630.1	Solyc12g013630.1
Solyc12g013640.2	Solyc12g013640.2
Solyc12g013655.1	Solyc12g013655.1
Solyc12g013670.2	Solyc12g013670.2
Solyc12g013680.3	Solyc12g013680.3
Solyc12g013720.1	Solyc12g013720.1
Solyc12g013730.3	Solyc12g013730.3
Solyc12g013740.3	Solyc12g013740.3
Solyc12g013770.3	Solyc12g013770.3
Solyc12g013780.3	Solyc12g013780.3
Solyc12g013860.2	Solyc12g013860.2
lnc_RNA:Solyc12r055260.1	lnc_RNA:Solyc12r055260.1
Solyc12g013895.1	Solyc12g013895.1
Solyc12g013930.2	Solyc12g013930.2
Solyc12g013935.1	Solyc12g013935.1
Solyc12g013940.1	Solyc12g013940.1
Solyc12g150104.1	Solyc12g150104.1
Solyc12g014240.3	Solyc12g014240.3
Solyc12g014300.3	Solyc12g014300.3
Solyc12g014340.1	Solyc12g014340.1
Solyc12g150105.1	Solyc12g150105.1
lnc_RNA:Solyc12r055310.1	lnc_RNA:Solyc12r055310.1
lnc_RNA:Solyc12r055320.1	lnc_RNA:Solyc12r055320.1
Solyc12g014545.1	Solyc12g014545.1
lnc_RNA:Solyc12r055330.1	lnc_RNA:Solyc12r055330.1
Solyc12g014550.1	Solyc12g014550.1
Solyc12g014595.1	Solyc12g014595.1
Solyc12g015750.1	Solyc12g015750.1
Solyc12g015760.1	Solyc12g015760.1
Solyc12g015790.1	Solyc12g015790.1
Solyc12g015810.3	Solyc12g015810.3
Solyc12g015890.1	Solyc12g015890.1
Solyc12g015900.1	Solyc12g015900.1
Solyc12g015923.1	Solyc12g015923.1
Solyc12g015927.1	Solyc12g015927.1
Solyc12g015930.2	Solyc12g015930.2
lnc_RNA:Solyc12r055380.1	lnc_RNA:Solyc12r055380.1
Solyc12g015980.1	Solyc12g015980.1
Solyc12g015985.1	Solyc12g015985.1
Solyc12g016000.1	Solyc12g016000.1
Solyc12g016010.3	Solyc12g016010.3
Solyc12g016020.3	Solyc12g016020.3
Solyc12g016030.3	Solyc12g016030.3
Solyc12g016040.3	Solyc12g016040.3
Solyc12g016050.1	Solyc12g016050.1
Solyc12g016060.1	Solyc12g016060.1
lnc_RNA:Solyc12r055390.1	lnc_RNA:Solyc12r055390.1
Solyc12g016070.1	Solyc12g016070.1
Solyc12g016090.1	Solyc12g016090.1
Solyc12g016100.1	Solyc12g016100.1
Solyc12g016110.1	Solyc12g016110.1
Solyc12g016120.3	Solyc12g016120.3
lnc_RNA:Solyc12r055400.1	lnc_RNA:Solyc12r055400.1
Solyc12g016130.1	Solyc12g016130.1
Solyc12g016140.1	Solyc12g016140.1
Solyc12g016143.1	Solyc12g016143.1
Solyc12g016147.1	Solyc12g016147.1
lnc_RNA:Solyc12r055410.1	lnc_RNA:Solyc12r055410.1
lnc_RNA:Solyc12r055420.1	lnc_RNA:Solyc12r055420.1
Solyc12g016150.1	Solyc12g016150.1
Solyc12g016170.1	Solyc12g016170.1
Solyc12g016180.1	Solyc12g016180.1
Solyc12g017250.2	Solyc12g017250.2
Solyc12g017290.1	Solyc12g017290.1
Solyc12g017300.1	Solyc12g017300.1
Solyc12g017310.3	Solyc12g017310.3
lnc_RNA:Solyc12r055460.1	lnc_RNA:Solyc12r055460.1
Solyc12g017390.3	Solyc12g017390.3
Solyc12g017395.1	Solyc12g017395.1
Solyc12g017545.1	Solyc12g017545.1
Solyc12g017550.1	Solyc12g017550.1
Solyc12g017620.1	Solyc12g017620.1
lnc_RNA:Solyc12r055480.1	lnc_RNA:Solyc12r055480.1
lnc_RNA:Solyc12r055490.1	lnc_RNA:Solyc12r055490.1
Solyc12g017660.3	Solyc12g017660.3
Solyc12g017670.3	Solyc12g017670.3
Solyc12g017705.1	Solyc12g017705.1
Solyc12g017710.1	Solyc12g017710.1
Solyc12g017720.1	Solyc12g017720.1
Solyc12g017730.1	Solyc12g017730.1
Solyc12g017740.1	Solyc12g017740.1
Solyc12g017760.2	Solyc12g017760.2
Solyc12g017770.1	Solyc12g017770.1
Solyc12g017780.2	Solyc12g017780.2
Solyc12g017790.1	Solyc12g017790.1
Solyc12g017810.1	Solyc12g017810.1
Solyc12g017820.2	Solyc12g017820.2
Solyc12g150106.1	Solyc12g150106.1
Solyc12g017840.2	Solyc12g017840.2
Solyc12g017883.1	Solyc12g017883.1
Solyc12g150107.1	Solyc12g150107.1
Solyc12g017887.1	Solyc12g017887.1
Solyc12g017900.3	Solyc12g017900.3
Solyc12g019040.3	Solyc12g019040.3
Solyc12g019050.2	Solyc12g019050.2
lnc_RNA:Solyc12r055540.1	lnc_RNA:Solyc12r055540.1
Solyc12g019090.2	Solyc12g019090.2
lnc_RNA:Solyc12r055550.1	lnc_RNA:Solyc12r055550.1
lnc_RNA:Solyc12r055560.1	lnc_RNA:Solyc12r055560.1
Solyc12g019144.1	Solyc12g019144.1
lnc_RNA:Solyc12r055570.1	lnc_RNA:Solyc12r055570.1
Solyc12g019180.2	Solyc12g019180.2
Solyc12g019190.1	Solyc12g019190.1
Solyc12g019200.2	Solyc12g019200.2
lnc_RNA:Solyc12r055580.1	lnc_RNA:Solyc12r055580.1
lnc_RNA:Solyc12r055590.1	lnc_RNA:Solyc12r055590.1
Solyc12g019235.1	Solyc12g019235.1
Solyc12g019240.3	Solyc12g019240.3
Solyc12g019330.3	Solyc12g019330.3
Solyc12g019335.1	Solyc12g019335.1
Solyc12g019340.1	Solyc12g019340.1
Solyc12g019343.1	Solyc12g019343.1
lnc_RNA:Solyc12r055600.1	lnc_RNA:Solyc12r055600.1
Solyc12g019347.1	Solyc12g019347.1
lnc_RNA:Solyc12r055610.1	lnc_RNA:Solyc12r055610.1
Solyc12g019420.3	Solyc12g019420.3
Solyc12g019430.3	Solyc12g019430.3
Solyc12g019450.1	Solyc12g019450.1
Solyc12g019473.1	Solyc12g019473.1
Solyc12g019477.1	Solyc12g019477.1
lnc_RNA:Solyc12r055640.1	lnc_RNA:Solyc12r055640.1
lnc_RNA:Solyc12r055650.1	lnc_RNA:Solyc12r055650.1
Solyc12g019610.3	Solyc12g019610.3
lnc_RNA:Solyc12r055660.1	lnc_RNA:Solyc12r055660.1
Solyc12g019645.1	Solyc12g019645.1
Solyc12g019680.1	Solyc12g019680.1
Solyc12g019715.1	Solyc12g019715.1
lnc_RNA:Solyc12r055680.1	lnc_RNA:Solyc12r055680.1
lnc_RNA:Solyc12r055690.1	lnc_RNA:Solyc12r055690.1
Solyc12g019760.1	Solyc12g019760.1
Solyc12g019770.1	Solyc12g019770.1
Solyc12g019790.1	Solyc12g019790.1
Solyc12g019795.1	Solyc12g019795.1
Solyc12g019810.1	Solyc12g019810.1
Solyc12g019830.1	Solyc12g019830.1
Solyc12g019840.1	Solyc12g019840.1
Solyc12g019870.1	Solyc12g019870.1
Solyc12g019880.1	Solyc12g019880.1
Solyc12g019900.2	Solyc12g019900.2
Solyc12g019910.1	Solyc12g019910.1
Solyc12g019913.1	Solyc12g019913.1
Solyc12g019917.1	Solyc12g019917.1
lnc_RNA:Solyc12r055700.1	lnc_RNA:Solyc12r055700.1
Solyc12g019920.1	Solyc12g019920.1
Solyc12g019930.1	Solyc12g019930.1
Solyc12g019940.1	Solyc12g019940.1
lnc_RNA:Solyc12r055710.1	lnc_RNA:Solyc12r055710.1
lnc_RNA:Solyc12r055710.1	lnc_RNA:Solyc12r055710.1
Solyc12g019950.1	Solyc12g019950.1
Solyc12g019955.1	Solyc12g019955.1
lnc_RNA:Solyc12r055730.1	lnc_RNA:Solyc12r055730.1
Solyc12g019973.1	Solyc12g019973.1
Solyc12g020020.1	Solyc12g020020.1
lnc_RNA:Solyc12r055740.1	lnc_RNA:Solyc12r055740.1
Solyc12g020030.1	Solyc12g020030.1
lnc_RNA:Solyc12r055750.1	lnc_RNA:Solyc12r055750.1
lnc_RNA:Solyc12r055750.1	lnc_RNA:Solyc12r055750.1
Solyc12g020035.1	Solyc12g020035.1
Solyc12g020040.1	Solyc12g020040.1
Solyc12g020130.1	Solyc12g020130.1
Solyc12g021140.1	Solyc12g021140.1
Solyc12g021150.1	Solyc12g021150.1
Solyc12g021193.1	Solyc12g021193.1
lnc_RNA:Solyc12r055760.1	lnc_RNA:Solyc12r055760.1
lnc_RNA:Solyc12r055760.1	lnc_RNA:Solyc12r055760.1
Solyc12g021197.1	Solyc12g021197.1
Solyc12g021200.2	Solyc12g021200.2
lnc_RNA:Solyc12r055770.1	lnc_RNA:Solyc12r055770.1
Solyc12g021210.1	Solyc12g021210.1
Solyc12g021215.1	Solyc12g021215.1
lnc_RNA:Solyc12r055780.1	lnc_RNA:Solyc12r055780.1
Solyc12g021250.3	Solyc12g021250.3
lnc_RNA:Solyc12r055790.1	lnc_RNA:Solyc12r055790.1
lnc_RNA:Solyc12r055790.1	lnc_RNA:Solyc12r055790.1
Solyc12g021260.1	Solyc12g021260.1
Solyc12g021265.1	Solyc12g021265.1
