"transcript_id"	"gene_id"
"MSTRG.25154.2"	"MSTRG.25154"
"MSTRG.25154.3"	"MSTRG.25154"
"MSTRG.25154.4"	"MSTRG.25154"
"Solyc11g073120.2.1"	"MSTRG.25154"
"MSTRG.25155.1"	"MSTRG.25155"
"Solyc11g073130.2.1"	"MSTRG.25155"
"MSTRG.25155.3"	"MSTRG.25155"
"Solyc11g073140.2.1"	"MSTRG.25156"
"Solyc11g073150.1.1"	"MSTRG.25157"
"MSTRG.25158.1"	"MSTRG.25158"
"MSTRG.25158.2"	"MSTRG.25158"
"Solyc11g073160.3.1"	"MSTRG.25158"
"Solyc11g073170.1.1"	"MSTRG.25159"
"Solyc11g073180.2.1"	"MSTRG.25160"
"MSTRG.25161.1"	"MSTRG.25161"
"MSTRG.25161.2"	"MSTRG.25161"
"MSTRG.25161.3"	"MSTRG.25161"
"Solyc11g073190.2.1"	"MSTRG.25161"
"MSTRG.25162.1"	"MSTRG.25162"
"Solyc11g073200.2.1"	"MSTRG.25162"
"Solyc11g073210.2.1"	"MSTRG.25163"
"MSTRG.25164.1"	"MSTRG.25164"
"Solyc11g073220.3.1"	"MSTRG.25164"
"Solyc11g073230.1.1"	"MSTRG.25165"
"MSTRG.25165.1"	"MSTRG.25165"
"Solyc11g073231.1.1"	"MSTRG.25165"
"Solyc11g073232.1.1"	"MSTRG.25166"
"Solyc11g073234.1.1"	"MSTRG.25167"
"Solyc11g073236.1.1"	"MSTRG.25165"
"MSTRG.25168.1"	"MSTRG.25168"
"Solyc11g073238.1.1"	"MSTRG.25168"
"Solyc11g073240.2.1"	"MSTRG.25168"
"lnc_RNA:Solyc11r054480.1.1"	"MSTRG.25169"
"Solyc11g073250.2.1"	"MSTRG.25170"
"Solyc11g073260.2.1"	"MSTRG.25171"
"Solyc11g073265.1.1"	"MSTRG.25172"
"MSTRG.25172.2"	"MSTRG.25172"
"MSTRG.25172.3"	"MSTRG.25172"
"MSTRG.25172.4"	"MSTRG.25172"
"MSTRG.25172.5"	"MSTRG.25172"
"MSTRG.25172.6"	"MSTRG.25172"
"MSTRG.25172.7"	"MSTRG.25172"
"Solyc11g073270.1.1"	"MSTRG.25172"
"Solyc11g073280.2.1"	"MSTRG.25173"
"Solyc11g073290.1.1"	"MSTRG.25174"
"MSTRG.25175.1"	"MSTRG.25175"
"Solyc11g073300.2.1"	"MSTRG.25175"
"Solyc11g073310.2.1"	"Solyc11g073310.2"
"lnc_RNA:Solyc11r054490.1.1"	"lnc_RNA:Solyc11r054490.1"
"lnc_RNA:Solyc11r054500.1.1"	"lnc_RNA:Solyc11r054500.1"
"lnc_RNA:Solyc11r054510.1.1"	"lnc_RNA:Solyc11r054510.1"
"lnc_RNA:Solyc11r054520.1.1"	"lnc_RNA:Solyc11r054520.1"
"lnc_RNA:Solyc11r054530.1.1"	"lnc_RNA:Solyc11r054530.1"
"Solyc11g073315.1.1"	"Solyc11g073315.1"
"lnc_RNA:Solyc11r054540.1.1"	"lnc_RNA:Solyc11r054540.1"
"lnc_RNA:Solyc12r054550.1.1"	"lnc_RNA:Solyc12r054550.1"
"Solyc12g005000.1.1"	"MSTRG.25176"
"Solyc12g005010.2.1"	"MSTRG.25177"
"Solyc12g005020.2.1"	"MSTRG.25178"
"MSTRG.25179.1"	"MSTRG.25179"
"Solyc12g005030.3.1"	"MSTRG.25179"
"Solyc12g005040.2.1"	"MSTRG.25179"
"Solyc12g005050.2.1"	"MSTRG.25180"
"MSTRG.25180.1"	"MSTRG.25180"
"Solyc12g005060.1.1"	"MSTRG.25181"
"Solyc12g005070.2.1"	"MSTRG.25180"
"lnc_RNA:Solyc12r054560.1.1"	"MSTRG.25182"
"MSTRG.25183.1"	"MSTRG.25183"
"Solyc12g005080.2.1"	"MSTRG.25183"
"MSTRG.25184.1"	"MSTRG.25184"
"Solyc12g005090.3.1"	"MSTRG.25184"
"MSTRG.25184.2"	"MSTRG.25184"
"MSTRG.25184.3"	"MSTRG.25184"
"lnc_RNA:Solyc12r054570.1.1"	"lnc_RNA:Solyc12r054570.1"
"Solyc12g150100.1.1"	"Solyc12g150100.1"
"MSTRG.25185.1"	"MSTRG.25185"
"MSTRG.25185.2"	"MSTRG.25185"
"MSTRG.25185.3"	"MSTRG.25185"
"Solyc12g005110.2.1"	"MSTRG.25185"
"MSTRG.25186.1"	"MSTRG.25186"
"Solyc12g005120.2.1"	"MSTRG.25186"
"Solyc12g005140.2.1"	"MSTRG.25186"
"Solyc12g005150.2.1"	"MSTRG.25187"
"MSTRG.25187.2"	"MSTRG.25187"
"MSTRG.25187.3"	"MSTRG.25187"
"Solyc12g005160.3.1"	"Solyc12g005160.3"
"Solyc12g005170.2.1"	"Solyc12g005170.2"
"Solyc12g005180.2.1"	"MSTRG.25188"
"MSTRG.25189.1"	"MSTRG.25189"
"Solyc12g005190.3.1"	"MSTRG.25189"
"MSTRG.25190.1"	"MSTRG.25190"
"Solyc12g005200.3.1"	"MSTRG.25190"
"Solyc12g005210.1.1"	"Solyc12g005210.1"
"Solyc12g005220.2.1"	"MSTRG.25191"
"MSTRG.25191.1"	"MSTRG.25191"
"MSTRG.25191.3"	"MSTRG.25191"
"MSTRG.25191.4"	"MSTRG.25191"
"MSTRG.25191.5"	"MSTRG.25191"
"MSTRG.25191.6"	"MSTRG.25191"
"Solyc12g005230.3.1"	"MSTRG.25191"
"Solyc12g005240.1.1"	"MSTRG.25192"
"MSTRG.25193.1"	"MSTRG.25193"
"Solyc12g005250.2.1"	"MSTRG.25193"
"Solyc12g005260.1.1"	"MSTRG.25193"
"Solyc12g005270.2.1"	"MSTRG.25194"
"Solyc12g005280.3.1"	"MSTRG.25195"
"MSTRG.25196.1"	"MSTRG.25196"
"MSTRG.25196.2"	"MSTRG.25196"
"Solyc12g005290.2.1"	"MSTRG.25196"
"MSTRG.25196.4"	"MSTRG.25196"
"MSTRG.25197.1"	"MSTRG.25197"
"MSTRG.25197.3"	"MSTRG.25197"
"MSTRG.25197.4"	"MSTRG.25197"
"Solyc12g005300.2.1"	"MSTRG.25197"
"MSTRG.25198.1"	"MSTRG.25198"
"Solyc12g005310.2.1"	"MSTRG.25198"
"Solyc12g005320.3.1"	"Solyc12g005320.3"
"lnc_RNA:Solyc12r054580.1.1"	"MSTRG.25199"
"Solyc12g005330.2.1"	"MSTRG.25200"
"MSTRG.25201.1"	"MSTRG.25201"
"Solyc12g005340.3.1"	"MSTRG.25201"
"MSTRG.25202.1"	"MSTRG.25202"
"MSTRG.25202.2"	"MSTRG.25202"
"MSTRG.25202.3"	"MSTRG.25202"
"Solyc12g005350.2.1"	"MSTRG.25202"
"Solyc12g005360.3.1"	"Solyc12g005360.3"
"Solyc12g005370.2.1"	"MSTRG.25203"
"Solyc12g005380.3.1"	"MSTRG.25204"
"MSTRG.25205.1"	"MSTRG.25205"
"MSTRG.25206.1"	"MSTRG.25206"
"MSTRG.25206.2"	"MSTRG.25206"
"Solyc12g005390.2.1"	"MSTRG.25206"
"Solyc12g005400.3.1"	"MSTRG.25207"
"MSTRG.25207.2"	"MSTRG.25207"
"Solyc12g005410.2.1"	"MSTRG.25208"
"Solyc12g005420.2.1"	"Solyc12g005420.2"
"Solyc12g005430.1.1"	"MSTRG.25209"
"Solyc12g005440.1.1"	"MSTRG.25210"
"Solyc12g005450.1.1"	"MSTRG.25211"
"Solyc12g005460.2.1"	"Solyc12g005460.2"
"Solyc12g005465.2.1"	"Solyc12g005465.2"
"MSTRG.25212.1"	"MSTRG.25212"
"Solyc12g005470.2.1"	"MSTRG.25212"
"Solyc12g005480.2.1"	"MSTRG.25213"
"Solyc12g005490.1.1"	"Solyc12g005490.1"
"Solyc12g005500.3.1"	"MSTRG.25214"
"Solyc12g005510.3.1"	"MSTRG.25215"
"lnc_RNA:Solyc12r054590.1.1"	"MSTRG.25216"
"Solyc12g005520.1.1"	"MSTRG.25217"
"Solyc12g005530.1.1"	"MSTRG.25218"
"Solyc12g005540.1.1"	"MSTRG.25219"
"Solyc12g005550.3.1"	"MSTRG.25220"
"Solyc12g005560.1.1"	"MSTRG.25221"
"MSTRG.25222.1"	"MSTRG.25222"
"Solyc12g005570.2.1"	"MSTRG.25222"
"Solyc12g005580.2.1"	"Solyc12g005580.2"
"MSTRG.25223.1"	"MSTRG.25223"
"MSTRG.25223.2"	"MSTRG.25223"
"Solyc12g005590.2.1"	"MSTRG.25223"
"Solyc12g005600.1.1"	"Solyc12g005600.1"
"Solyc12g005610.3.1"	"Solyc12g005610.3"
"Solyc12g005615.1.1"	"Solyc12g005615.1"
"Solyc12g005620.1.1"	"Solyc12g005620.1"
"Solyc12g005630.2.1"	"MSTRG.25224"
"lnc_RNA:Solyc12r054600.1.1"	"MSTRG.25225"
"Solyc12g005640.2.1"	"Solyc12g005640.2"
"Solyc12g005645.1.1"	"MSTRG.25226"
"MSTRG.25227.1"	"MSTRG.25227"
"MSTRG.25227.2"	"MSTRG.25227"
"Solyc12g005650.2.1"	"MSTRG.25227"
"Solyc12g005660.2.1"	"MSTRG.25228"
"Solyc12g005670.2.1"	"MSTRG.25229"
"Solyc12g005680.3.1"	"MSTRG.25230"
"Solyc12g005690.1.1"	"MSTRG.25231"
"Solyc12g005700.2.1"	"MSTRG.25232"
"Solyc12g005710.3.1"	"MSTRG.25233"
"Solyc12g005720.1.1"	"MSTRG.25234"
"Solyc12g005730.2.1"	"MSTRG.25235"
"lnc_RNA:Solyc12r054610.1.1"	"lnc_RNA:Solyc12r054610.1"
"Solyc12g005740.1.1"	"Solyc12g005740.1"
"Solyc12g005750.1.1"	"MSTRG.25236"
"MSTRG.25236.1"	"MSTRG.25236"
"Solyc12g005760.2.1"	"MSTRG.25236"
"lnc_RNA:Solyc12r054620.1.1"	"MSTRG.25237"
"MSTRG.25238.1"	"MSTRG.25238"
"MSTRG.25238.2"	"MSTRG.25238"
"MSTRG.25238.3"	"MSTRG.25238"
"MSTRG.25238.4"	"MSTRG.25238"
"MSTRG.25238.5"	"MSTRG.25238"
"Solyc12g005770.3.1"	"MSTRG.25238"
"Solyc12g005780.3.1"	"MSTRG.25239"
"Solyc12g005783.1.1"	"MSTRG.25240"
"MSTRG.25240.2"	"MSTRG.25240"
"Solyc12g005787.1.1"	"MSTRG.25241"
"Solyc12g005790.2.1"	"MSTRG.25242"
"MSTRG.25243.1"	"MSTRG.25243"
"Solyc12g005795.1.1"	"MSTRG.25243"
"MSTRG.25243.3"	"MSTRG.25243"
"Solyc12g005810.1.1"	"MSTRG.25244"
"MSTRG.25245.1"	"MSTRG.25245"
"MSTRG.25245.2"	"MSTRG.25245"
"Solyc12g005820.3.1"	"MSTRG.25245"
"Solyc12g005830.3.1"	"MSTRG.25246"
"MSTRG.25247.1"	"MSTRG.25247"
"Solyc12g005840.2.1"	"MSTRG.25247"
"Solyc12g005850.2.1"	"MSTRG.25248"
"MSTRG.25249.1"	"MSTRG.25249"
"Solyc12g005860.2.1"	"MSTRG.25250"
"MSTRG.25251.1"	"MSTRG.25251"
"Solyc12g005870.3.1"	"MSTRG.25251"
"MSTRG.25251.2"	"MSTRG.25251"
"MSTRG.25252.1"	"MSTRG.25252"
"MSTRG.25253.1"	"MSTRG.25253"
"Solyc12g005880.2.1"	"MSTRG.25253"
"MSTRG.25253.3"	"MSTRG.25253"
"MSTRG.25253.4"	"MSTRG.25253"
"Solyc12g005890.3.1"	"MSTRG.25254"
"MSTRG.25255.1"	"MSTRG.25255"
"MSTRG.25255.2"	"MSTRG.25255"
"MSTRG.25255.3"	"MSTRG.25255"
"MSTRG.25255.4"	"MSTRG.25255"
"Solyc12g005900.3.1"	"MSTRG.25255"
"lnc_RNA:Solyc12r054630.1.1"	"MSTRG.25256"
"Solyc12g005910.2.1"	"MSTRG.25257"
"MSTRG.25257.1"	"MSTRG.25257"
"Solyc12g005920.2.1"	"MSTRG.25257"
"MSTRG.25258.1"	"MSTRG.25258"
"MSTRG.25258.2"	"MSTRG.25258"
"Solyc12g005930.2.1"	"MSTRG.25258"
"MSTRG.25259.1"	"MSTRG.25259"
"Solyc12g005940.2.1"	"MSTRG.25259"
"MSTRG.25260.1"	"MSTRG.25260"
"MSTRG.25260.2"	"MSTRG.25260"
"MSTRG.25260.3"	"MSTRG.25260"
"MSTRG.25260.4"	"MSTRG.25260"
"Solyc12g005950.2.1"	"MSTRG.25260"
"MSTRG.25260.6"	"MSTRG.25260"
"lnc_RNA:Solyc12r054640.1.1"	"MSTRG.25261"
"MSTRG.25262.1"	"MSTRG.25262"
"MSTRG.25262.2"	"MSTRG.25262"
"Solyc12g005955.1.1"	"MSTRG.25262"
"MSTRG.25262.3"	"MSTRG.25262"
"Solyc12g005960.3.1"	"MSTRG.25262"
"MSTRG.25263.1"	"MSTRG.25263"
"Solyc12g005970.1.1"	"MSTRG.25263"
"Solyc12g005980.2.1"	"MSTRG.25264"
"MSTRG.25264.2"	"MSTRG.25264"
"lnc_RNA:Solyc12r054650.1.1"	"MSTRG.25265"
"MSTRG.25266.1"	"MSTRG.25266"
"Solyc12g005990.2.1"	"MSTRG.25266"
"Solyc12g006000.1.1"	"MSTRG.25267"
"Solyc12g006003.1.1"	"MSTRG.25268"
"MSTRG.25268.2"	"MSTRG.25268"
"Solyc12g006007.1.1"	"MSTRG.25268"
"Solyc12g006020.1.1"	"MSTRG.25268"
"Solyc12g006030.2.1"	"MSTRG.25269"
"lnc_RNA:Solyc12r054660.1.1"	"MSTRG.25270"
"MSTRG.25270.1"	"MSTRG.25270"
"MSTRG.25270.3"	"MSTRG.25270"
"Solyc12g006040.3.1"	"MSTRG.25270"
"Solyc12g006050.2.1"	"MSTRG.25271"
"MSTRG.25271.1"	"MSTRG.25271"
"Solyc12g006060.2.1"	"MSTRG.25271"
"MSTRG.25271.4"	"MSTRG.25271"
"Solyc12g006080.2.1"	"MSTRG.25272"
"Solyc12g006090.1.1"	"Solyc12g006090.1"
"Solyc12g006100.2.1"	"Solyc12g006100.2"
"Solyc12g006110.3.1"	"MSTRG.25273"
"MSTRG.25274.1"	"MSTRG.25274"
"Solyc12g006120.3.1"	"MSTRG.25274"
"Solyc12g006130.3.1"	"Solyc12g006130.3"
"lnc_RNA:Solyc12r054670.1.1"	"MSTRG.25276"
"Solyc12g006140.2.1"	"MSTRG.25275"
"lnc_RNA:Solyc12r054680.1.1"	"MSTRG.25277"
"MSTRG.25278.1"	"MSTRG.25278"
"Solyc12g006160.2.1"	"MSTRG.25278"
"MSTRG.25278.3"	"MSTRG.25278"
"MSTRG.25279.1"	"MSTRG.25279"
"Solyc12g006170.2.1"	"MSTRG.25279"
"MSTRG.25279.3"	"MSTRG.25279"
"MSTRG.25280.1"	"MSTRG.25280"
"MSTRG.25280.2"	"MSTRG.25280"
"Solyc12g006180.2.1"	"MSTRG.25280"
"Solyc12g006190.1.1"	"MSTRG.25281"
"MSTRG.25282.1"	"MSTRG.25282"
"MSTRG.25283.1"	"MSTRG.25283"
"Solyc12g006200.1.1"	"MSTRG.25283"
"Solyc12g006210.1.1"	"MSTRG.25284"
"MSTRG.25282.2"	"MSTRG.25282"
"Solyc12g006220.3.1"	"MSTRG.25285"
"MSTRG.25282.3"	"MSTRG.25282"
"MSTRG.25282.4"	"MSTRG.25282"
"MSTRG.25282.5"	"MSTRG.25282"
"MSTRG.25282.6"	"MSTRG.25282"
"MSTRG.25282.7"	"MSTRG.25282"
"MSTRG.25282.8"	"MSTRG.25282"
"MSTRG.25286.1"	"MSTRG.25286"
"lnc_RNA:Solyc12r054690.1.1"	"MSTRG.25286"
"Solyc12g006230.3.1"	"MSTRG.25282"
"Solyc12g006240.2.1"	"MSTRG.25287"
"Solyc12g006250.3.1"	"MSTRG.25288"
"Solyc12g006260.1.1"	"MSTRG.25289"
"MSTRG.25290.1"	"MSTRG.25290"
"Solyc12g006270.2.1"	"MSTRG.25291"
"Solyc12g006280.3.1"	"MSTRG.25292"
"Solyc12g006290.2.1"	"MSTRG.25293"
"MSTRG.25293.2"	"MSTRG.25293"
"MSTRG.25293.3"	"MSTRG.25293"
"Solyc12g006293.1.1"	"Solyc12g006293.1"
"Solyc12g006297.1.1"	"MSTRG.25294"
"MSTRG.25295.1"	"MSTRG.25295"
"Solyc12g006300.2.1"	"MSTRG.25295"
"MSTRG.25296.1"	"MSTRG.25296"
"Solyc12g006310.2.1"	"MSTRG.25296"
"Solyc12g006313.1.1"	"Solyc12g006313.1"
"Solyc12g006317.1.1"	"MSTRG.25297"
"MSTRG.25297.2"	"MSTRG.25297"
"lnc_RNA:Solyc12r054700.1.1"	"MSTRG.25298"
"MSTRG.25299.1"	"MSTRG.25299"
"MSTRG.25299.2"	"MSTRG.25299"
"MSTRG.25298.2"	"MSTRG.25298"
"Solyc12g006320.3.1"	"MSTRG.25299"
"MSTRG.25300.2"	"MSTRG.25300"
"MSTRG.25300.1"	"MSTRG.25300"
"MSTRG.25300.3"	"MSTRG.25300"
"Solyc12g006340.3.1"	"MSTRG.25300"
"MSTRG.25301.1"	"MSTRG.25301"
"MSTRG.25301.2"	"MSTRG.25301"
"Solyc12g006350.3.1"	"MSTRG.25301"
"Solyc12g006360.3.1"	"MSTRG.25302"
"Solyc12g006370.3.1"	"MSTRG.25303"
"MSTRG.25303.2"	"MSTRG.25303"
"MSTRG.25303.3"	"MSTRG.25303"
"Solyc12g006380.2.1"	"MSTRG.25304"
"lnc_RNA:Solyc12r054710.1.1"	"MSTRG.25305"
"Solyc12g006400.2.1"	"Solyc12g006400.2"
"Solyc12g006410.3.1"	"MSTRG.25306"
"MSTRG.25306.1"	"MSTRG.25306"
"MSTRG.25306.3"	"MSTRG.25306"
"MSTRG.25306.4"	"MSTRG.25306"
"lnc_RNA:Solyc12r054720.1.1"	"MSTRG.25307"
"Solyc12g006420.2.1"	"MSTRG.25306"
"Solyc12g006430.3.1"	"MSTRG.25308"
"Solyc12g006440.2.1"	"MSTRG.25309"
"Solyc12g006450.2.1"	"MSTRG.25310"
"MSTRG.25310.2"	"MSTRG.25310"
"Solyc12g006460.2.1"	"MSTRG.25311"
"Solyc12g006470.2.1"	"MSTRG.25312"
"MSTRG.25313.1"	"MSTRG.25313"
"Solyc12g006480.2.1"	"MSTRG.25313"
"Solyc12g006490.2.1"	"MSTRG.25314"
"Solyc12g006500.1.1"	"MSTRG.25315"
"Solyc12g006505.1.1"	"MSTRG.25316"
"MSTRG.25316.2"	"MSTRG.25316"
"MSTRG.25316.3"	"MSTRG.25316"
"MSTRG.25316.4"	"MSTRG.25316"
"MSTRG.25316.5"	"MSTRG.25316"
"Solyc12g006520.2.1"	"MSTRG.25316"
"MSTRG.25317.1"	"MSTRG.25317"
"Solyc12g006530.2.1"	"MSTRG.25317"
"MSTRG.25318.1"	"MSTRG.25318"
"Solyc12g006540.2.1"	"MSTRG.25318"
"Solyc12g006550.2.1"	"MSTRG.25319"
"MSTRG.25320.1"	"MSTRG.25320"
"Solyc12g006560.3.1"	"MSTRG.25320"
"Solyc12g006570.2.1"	"MSTRG.25321"
"Solyc12g006575.1.1"	"MSTRG.25322"
"lnc_RNA:Solyc12r054730.1.1"	"MSTRG.25323"
"Solyc12g006590.3.1"	"MSTRG.25324"
"MSTRG.25324.2"	"MSTRG.25324"
"MSTRG.25325.1"	"MSTRG.25325"
"MSTRG.25325.2"	"MSTRG.25325"
"Solyc12g006600.3.1"	"MSTRG.25325"
"MSTRG.25326.1"	"MSTRG.25326"
"Solyc12g006620.2.1"	"MSTRG.25326"
"MSTRG.25327.1"	"MSTRG.25327"
"Solyc12g006630.2.1"	"MSTRG.25328"
"MSTRG.25328.2"	"MSTRG.25328"
"Solyc12g006640.2.1"	"MSTRG.25329"
"MSTRG.25330.1"	"MSTRG.25330"
"MSTRG.25330.2"	"MSTRG.25330"
"Solyc12g006650.2.1"	"MSTRG.25330"
"MSTRG.25331.1"	"MSTRG.25331"
"Solyc12g006660.2.1"	"MSTRG.25331"
"MSTRG.25332.1"	"MSTRG.25332"
"MSTRG.25332.2"	"MSTRG.25332"
"Solyc12g006670.3.1"	"MSTRG.25332"
"Solyc12g006680.2.1"	"MSTRG.25333"
"Solyc12g006690.2.1"	"MSTRG.25334"
"MSTRG.25335.1"	"MSTRG.25335"
"Solyc12g006695.1.1"	"MSTRG.25335"
"MSTRG.25335.2"	"MSTRG.25335"
"MSTRG.25335.4"	"MSTRG.25335"
"MSTRG.25335.5"	"MSTRG.25335"
"MSTRG.25335.6"	"MSTRG.25335"
"MSTRG.25335.7"	"MSTRG.25335"
"MSTRG.25335.8"	"MSTRG.25335"
"MSTRG.25335.9"	"MSTRG.25335"
"MSTRG.25335.10"	"MSTRG.25335"
"MSTRG.25335.11"	"MSTRG.25335"
"MSTRG.25335.12"	"MSTRG.25335"
"Solyc12g006700.3.1"	"MSTRG.25335"
"Solyc12g006705.1.1"	"MSTRG.25335"
"MSTRG.25336.1"	"MSTRG.25336"
"MSTRG.25336.2"	"MSTRG.25336"
"MSTRG.25336.3"	"MSTRG.25336"
"Solyc12g006710.3.1"	"MSTRG.25336"
"Solyc12g006720.1.1"	"Solyc12g006720.1"
"Solyc12g006730.1.1"	"Solyc12g006730.1"
"Solyc12g006740.1.1"	"Solyc12g006740.1"
"lnc_RNA:Solyc12r054740.1.1"	"MSTRG.25337"
"Solyc12g006750.1.1"	"MSTRG.25338"
"Solyc12g006760.1.1"	"MSTRG.25339"
"Solyc12g006770.1.1"	"MSTRG.25340"
"Solyc12g006780.2.1"	"MSTRG.25341"
"MSTRG.25342.1"	"MSTRG.25342"
"Solyc12g006790.3.1"	"MSTRG.25342"
"MSTRG.25343.1"	"MSTRG.25343"
"Solyc12g006800.2.1"	"MSTRG.25343"
"Solyc12g006805.1.1"	"MSTRG.25344"
"MSTRG.25344.2"	"MSTRG.25344"
"Solyc12g006820.1.1"	"Solyc12g006820.1"
"Solyc12g006830.2.1"	"MSTRG.25345"
"MSTRG.25346.1"	"MSTRG.25346"
"MSTRG.25346.2"	"MSTRG.25346"
"MSTRG.25346.3"	"MSTRG.25346"
"MSTRG.25346.4"	"MSTRG.25346"
"MSTRG.25346.5"	"MSTRG.25346"
"MSTRG.25346.6"	"MSTRG.25346"
"MSTRG.25346.7"	"MSTRG.25346"
"Solyc12g006840.2.1"	"MSTRG.25346"
"MSTRG.25346.9"	"MSTRG.25346"
"MSTRG.25347.1"	"MSTRG.25347"
"Solyc12g006850.2.1"	"MSTRG.25347"
"MSTRG.25348.1"	"MSTRG.25348"
"Solyc12g006860.2.1"	"MSTRG.25348"
"MSTRG.25349.1"	"MSTRG.25349"
"Solyc12g006870.2.1"	"MSTRG.25349"
"Solyc12g006880.2.1"	"MSTRG.25350"
"Solyc12g006890.2.1"	"MSTRG.25351"
"MSTRG.25351.2"	"MSTRG.25351"
"MSTRG.25351.3"	"MSTRG.25351"
"Solyc12g006900.1.1"	"MSTRG.25351"
"lnc_RNA:Solyc12r054750.1.1"	"MSTRG.25352"
"MSTRG.25353.1"	"MSTRG.25353"
"MSTRG.25353.2"	"MSTRG.25353"
"Solyc12g006920.2.1"	"MSTRG.25353"
"Solyc12g006930.2.1"	"MSTRG.25354"
"MSTRG.25355.1"	"MSTRG.25355"
"MSTRG.25355.2"	"MSTRG.25355"
"Solyc12g006940.2.1"	"MSTRG.25355"
"MSTRG.25355.4"	"MSTRG.25355"
"MSTRG.25355.5"	"MSTRG.25355"
"MSTRG.25355.6"	"MSTRG.25355"
"Solyc12g006950.2.1"	"Solyc12g006950.2"
"Solyc12g006960.2.1"	"Solyc12g006960.2"
"MSTRG.25356.1"	"MSTRG.25356"
"MSTRG.25357.1"	"MSTRG.25357"
"MSTRG.25356.2"	"MSTRG.25356"
"MSTRG.25356.3"	"MSTRG.25356"
"MSTRG.25356.4"	"MSTRG.25356"
"MSTRG.25356.5"	"MSTRG.25356"
"MSTRG.25356.6"	"MSTRG.25356"
"MSTRG.25356.7"	"MSTRG.25356"
"MSTRG.25356.8"	"MSTRG.25356"
"Solyc12g006970.1.1"	"MSTRG.25356"
"MSTRG.25356.10"	"MSTRG.25356"
"MSTRG.25356.11"	"MSTRG.25356"
"MSTRG.25356.12"	"MSTRG.25356"
"MSTRG.25356.9"	"MSTRG.25356"
"Solyc12g006973.1.1"	"MSTRG.25357"
"Solyc12g006977.1.1"	"MSTRG.25356"
"lnc_RNA:Solyc12r054760.1.1"	"MSTRG.25358"
"MSTRG.25358.2"	"MSTRG.25358"
"MSTRG.25358.3"	"MSTRG.25358"
"MSTRG.25358.4"	"MSTRG.25358"
"MSTRG.25358.5"	"MSTRG.25358"
"MSTRG.25358.6"	"MSTRG.25358"
"MSTRG.25358.7"	"MSTRG.25358"
"MSTRG.25358.10"	"MSTRG.25358"
"MSTRG.25358.8"	"MSTRG.25358"
"MSTRG.25358.9"	"MSTRG.25358"
"MSTRG.25358.11"	"MSTRG.25358"
"MSTRG.25358.12"	"MSTRG.25358"
"MSTRG.25358.13"	"MSTRG.25358"
"MSTRG.25358.14"	"MSTRG.25358"
"MSTRG.25358.15"	"MSTRG.25358"
"MSTRG.25358.16"	"MSTRG.25358"
"MSTRG.25358.17"	"MSTRG.25358"
"MSTRG.25358.18"	"MSTRG.25358"
"MSTRG.25358.19"	"MSTRG.25358"
"MSTRG.25358.20"	"MSTRG.25358"
"MSTRG.25358.21"	"MSTRG.25358"
"Solyc12g006980.2.1"	"MSTRG.25359"
"MSTRG.25358.22"	"MSTRG.25358"
"MSTRG.25360.1"	"MSTRG.25360"
"MSTRG.25360.2"	"MSTRG.25360"
"Solyc12g006990.2.1"	"MSTRG.25360"
"MSTRG.25360.4"	"MSTRG.25360"
"MSTRG.25360.5"	"MSTRG.25360"
"MSTRG.25360.6"	"MSTRG.25360"
"Solyc12g006997.1.1"	"MSTRG.25361"
"MSTRG.25362.1"	"MSTRG.25362"
"Solyc12g007000.3.1"	"MSTRG.25362"
"MSTRG.25362.2"	"MSTRG.25362"
"MSTRG.25362.4"	"MSTRG.25362"
"MSTRG.25362.5"	"MSTRG.25362"
"MSTRG.25362.6"	"MSTRG.25362"
"Solyc12g007010.2.1"	"MSTRG.25362"
"MSTRG.25363.1"	"MSTRG.25363"
"Solyc12g007020.2.1"	"MSTRG.25364"
"MSTRG.25365.1"	"MSTRG.25365"
"Solyc12g007030.3.1"	"MSTRG.25365"
"Solyc12g007040.3.1"	"MSTRG.25366"
"MSTRG.25367.1"	"MSTRG.25367"
"Solyc12g007045.1.1"	"MSTRG.25367"
"MSTRG.25368.1"	"MSTRG.25368"
"Solyc12g007060.1.1"	"MSTRG.25368"
"MSTRG.25369.1"	"MSTRG.25369"
"Solyc12g007070.2.1"	"MSTRG.25370"
"MSTRG.25371.1"	"MSTRG.25371"
"MSTRG.25372.1"	"MSTRG.25372"
"MSTRG.25372.2"	"MSTRG.25372"
"MSTRG.25372.3"	"MSTRG.25372"
"Solyc12g007080.2.1"	"MSTRG.25372"
"Solyc12g007090.2.1"	"MSTRG.25373"
"Solyc12g007100.2.1"	"MSTRG.25374"
"Solyc12g007110.2.1"	"MSTRG.25375"
"Solyc12g007120.2.1"	"MSTRG.25376"
"MSTRG.25377.1"	"MSTRG.25377"
"MSTRG.25377.2"	"MSTRG.25377"
"lnc_RNA:Solyc12r054770.1.1"	"MSTRG.25377"
"lnc_RNA:Solyc12r054770.1.2"	"MSTRG.25377"
"lnc_RNA:Solyc12r054770.1.3"	"MSTRG.25377"
"lnc_RNA:Solyc12r054770.1.4"	"MSTRG.25377"
"MSTRG.25377.7"	"MSTRG.25377"
"MSTRG.25377.8"	"MSTRG.25377"
"MSTRG.25377.9"	"MSTRG.25377"
"lnc_RNA:Solyc12r054780.1.1"	"MSTRG.25378"
"MSTRG.25378.2"	"MSTRG.25378"
"MSTRG.25377.10"	"MSTRG.25377"
