"gene_id","ref_id","transcript_id","adj.p","dPSI","time"
"MSTRG.477","Solyc01g150101.1","Solyc01g150101.1.1",1.17248239154985e-07,0.203512872094023,60
"MSTRG.477","Solyc01g150101.1","Solyc01g150101.1.1",4.66195590170466e-12,0.265434132422648,70
"MSTRG.477","Solyc01g150101.1","Solyc01g150101.1.1",1.88449995919727e-09,0.244828565339645,80
"MSTRG.477","Solyc01g150101.1","Solyc01g150101.1.1",7.55230319489533e-15,0.28492189026466,90
"MSTRG.477","Solyc01g150101.1","Solyc01g150101.1.1",1.04787302243367e-14,0.283636670352345,105
"MSTRG.477","Solyc01g150101.1","Solyc01g150101.1.1",3.34576378301025e-15,0.311278203990782,120
"MSTRG.3664","Solyc02g014090.3","MSTRG.3664.1",0.000429190240658968,0.100966436019831,40
"MSTRG.3664","Solyc02g014090.3","MSTRG.3664.1",1.71714462118734e-05,0.130246363106218,105
"MSTRG.3664","Solyc02g014090.3","MSTRG.3664.1",1.53795754740348e-07,0.164006272277895,120
"MSTRG.3664","Solyc02g014090.3","Solyc02g014090.3.1",0.000429190240658968,-0.100966436019831,40
"MSTRG.3664","Solyc02g014090.3","Solyc02g014090.3.1",1.71714462118734e-05,-0.130246363106218,105
"MSTRG.3664","Solyc02g014090.3","Solyc02g014090.3.1",1.53795754740348e-07,-0.164006272277896,120
"MSTRG.3811","Solyc02g031710.3","MSTRG.3811.2",0.000639507777612061,-0.23008713669546,40
"MSTRG.3811","Solyc02g031710.3","MSTRG.3811.2",0.000164075492981648,-0.31902788566078,90
"MSTRG.3811","Solyc02g031710.3","Solyc02g031710.3.1",0.000542204197494088,0.280963460298398,40
"MSTRG.3811","Solyc02g031710.3","Solyc02g031710.3.1",6.27003387053967e-05,0.366476435181333,50
"MSTRG.3811","Solyc02g031710.3","Solyc02g031710.3.1",0.000164075492981648,0.339891710391487,90
"MSTRG.3865","Solyc02g032840.1","MSTRG.3865.1",0.000278659875116627,0.12259598007731,105
"MSTRG.3865","Solyc02g032840.1","MSTRG.3865.1",0.000667517081376305,0.109986646924919,120
"MSTRG.3865","Solyc02g032840.1","Solyc02g032840.1.1",0.000278659875116627,-0.12259598007731,105
"MSTRG.3865","Solyc02g032840.1","Solyc02g032840.1.1",0.000667517081376305,-0.109986646924919,120
"MSTRG.4233","Solyc02g067120.4","MSTRG.4233.1",0.00289543708563908,-0.205343670975914,10
"MSTRG.4233","Solyc02g067120.4","MSTRG.4233.1",0.00522227306568569,-0.170279950670931,15
"MSTRG.4233","Solyc02g067120.4","MSTRG.4233.1",0.00864568487751618,0.195871315017635,70
"MSTRG.4233","Solyc02g067120.4","MSTRG.4233.1",6.6241786298302e-05,0.250180212387424,105
"MSTRG.4233","Solyc02g067120.4","MSTRG.4233.1",0.00149384265622612,0.172560730846484,120
"MSTRG.4233","Solyc02g067120.4","MSTRG.4233.2",0.00289543708563908,0.132293793029279,10
"MSTRG.4233","Solyc02g067120.4","Solyc02g067120.4.1",0.00500374853046265,0.155795026018003,15
"MSTRG.4270","Solyc02g067600.1","MSTRG.4270.1",0.000137193316238185,0.172245407485243,105
"MSTRG.4270","Solyc02g067600.1","MSTRG.4270.1",0.00039700274143752,0.143700310716667,120
"MSTRG.4270","Solyc02g067600.1","Solyc02g067600.1.1",0.000127354986594453,-0.144571372372609,105
"MSTRG.4530","Solyc02g070400.3","MSTRG.4530.2",3.30487435771645e-06,0.178098326849979,105
"MSTRG.4530","Solyc02g070400.3","MSTRG.4530.2",0.000248736554280392,0.126721812067116,120
"MSTRG.4530","Solyc02g070400.3","Solyc02g070400.3.1",3.30487435771645e-06,-0.17809832684998,105
"MSTRG.4530","Solyc02g070400.3","Solyc02g070400.3.1",0.000248736554280392,-0.126721812067116,120
"MSTRG.4835","Solyc02g077770.3","MSTRG.4835.1",0.000132154794673175,-0.335629296664174,60
"MSTRG.4835","Solyc02g077770.3","MSTRG.4835.1",0.00097153573778192,-0.341731827377423,70
"MSTRG.4835","Solyc02g077770.3","Solyc02g077770.3.1",0.000132154794673175,0.335629296664174,60
"MSTRG.4835","Solyc02g077770.3","Solyc02g077770.3.1",0.00097153573778192,0.341731827377423,70
"MSTRG.4836","Solyc02g077780.3","MSTRG.4836.1",0.000523968259193032,-0.206778728831173,40
"MSTRG.4836","Solyc02g077780.3","MSTRG.4836.1",0.000428274424722169,-0.201236519203779,50
"MSTRG.4836","Solyc02g077780.3","MSTRG.4836.1",5.21794054390785e-16,-0.478691984600931,60
"MSTRG.4836","Solyc02g077780.3","MSTRG.4836.1",0.000112890276550338,-0.218635973673072,70
"MSTRG.4836","Solyc02g077780.3","MSTRG.4836.1",1.74014764550752e-08,-0.338289266381908,80
"MSTRG.4836","Solyc02g077780.3","MSTRG.4836.1",4.37450901047492e-07,-0.285699841412903,90
"MSTRG.4836","Solyc02g077780.3","Solyc02g077780.3.1",0.000523968259193032,0.206778728831173,40
"MSTRG.4836","Solyc02g077780.3","Solyc02g077780.3.1",0.000428274424722169,0.201236519203779,50
"MSTRG.4836","Solyc02g077780.3","Solyc02g077780.3.1",5.21794054390785e-16,0.478691984600931,60
"MSTRG.4836","Solyc02g077780.3","Solyc02g077780.3.1",0.000112890276550338,0.218635973673072,70
"MSTRG.4836","Solyc02g077780.3","Solyc02g077780.3.1",1.74014764550752e-08,0.338289266381908,80
"MSTRG.4836","Solyc02g077780.3","Solyc02g077780.3.1",4.37450901047492e-07,0.285699841412903,90
"MSTRG.4899","Solyc02g078530.3","MSTRG.4899.1",0.000948262931818019,-0.178833210456663,60
"MSTRG.4899","Solyc02g078530.3","MSTRG.4899.2",0.000971895940158791,-0.252204712194182,80
"MSTRG.4899","Solyc02g078530.3","Solyc02g078530.3.1",0.00030754139513963,-0.35726005836821,20
"MSTRG.4899","Solyc02g078530.3","Solyc02g078530.3.1",8.86686916394612e-07,0.395841299112412,60
"MSTRG.4899","Solyc02g078530.3","Solyc02g078530.3.1",4.6572194804573e-05,0.26961134549165,70
"MSTRG.4899","Solyc02g078530.3","Solyc02g078530.3.1",3.01693551132074e-05,0.419616908554937,80
"MSTRG.4931","Solyc02g078880.4","MSTRG.4931.1",2.49734708398779e-09,-0.159476754563856,30
"MSTRG.4931","Solyc02g078880.4","MSTRG.4931.1",5.61002125303613e-10,-0.177909414588895,40
"MSTRG.4931","Solyc02g078880.4","MSTRG.4931.1",1.719583632398e-13,-0.211726993650557,50
"MSTRG.4931","Solyc02g078880.4","MSTRG.4931.1",1.0558297872059e-23,-0.303014111449435,60
"MSTRG.4931","Solyc02g078880.4","MSTRG.4931.1",1.84323901589434e-22,-0.335463935542018,70
"MSTRG.4931","Solyc02g078880.4","MSTRG.4931.1",6.02304104237518e-15,-0.228663647312698,80
"MSTRG.4931","Solyc02g078880.4","MSTRG.4931.1",4.40747414486792e-09,-0.128348414225743,90
"MSTRG.4931","Solyc02g078880.4","MSTRG.4931.1",9.33733441096607e-14,-0.188881750486106,105
"MSTRG.4931","Solyc02g078880.4","MSTRG.4931.1",6.45171302883546e-06,-0.102182923666467,120
"MSTRG.4931","Solyc02g078880.4","Solyc02g078880.4.1",2.49734708398779e-09,0.159476754563856,30
"MSTRG.4931","Solyc02g078880.4","Solyc02g078880.4.1",5.61002125303613e-10,0.177909414588895,40
"MSTRG.4931","Solyc02g078880.4","Solyc02g078880.4.1",1.719583632398e-13,0.211726993650557,50
"MSTRG.4931","Solyc02g078880.4","Solyc02g078880.4.1",1.0558297872059e-23,0.303014111449435,60
"MSTRG.4931","Solyc02g078880.4","Solyc02g078880.4.1",1.84323901589434e-22,0.335463935542018,70
"MSTRG.4931","Solyc02g078880.4","Solyc02g078880.4.1",6.02304104237518e-15,0.228663647312698,80
"MSTRG.4931","Solyc02g078880.4","Solyc02g078880.4.1",4.40747414486792e-09,0.128348414225743,90
"MSTRG.4931","Solyc02g078880.4","Solyc02g078880.4.1",9.33733441096607e-14,0.188881750486106,105
"MSTRG.4931","Solyc02g078880.4","Solyc02g078880.4.1",6.45171302883546e-06,0.102182923666467,120
"MSTRG.5109","Solyc02g080890.3","MSTRG.5109.3",0.000154864498592358,0.365846163259782,105
"MSTRG.5109","Solyc02g080890.3","MSTRG.5109.3",0.000876940805427647,0.376650277519695,120
"MSTRG.5161","Solyc02g081390.3","MSTRG.5161.2",8.31155033490863e-05,-0.117166988631933,10
"MSTRG.5161","Solyc02g081390.3","MSTRG.5161.2",6.99851919520238e-06,0.150776044069523,60
"MSTRG.5161","Solyc02g081390.3","MSTRG.5161.2",1.05764175224207e-09,0.200506394941374,105
"MSTRG.5161","Solyc02g081390.3","MSTRG.5161.2",3.18326192173629e-06,0.17584606449232,120
"MSTRG.5161","Solyc02g081390.3","Solyc02g081390.3.1",8.31155033490863e-05,0.117166988631933,10
"MSTRG.5161","Solyc02g081390.3","Solyc02g081390.3.1",6.99851919520238e-06,-0.150776044069523,60
"MSTRG.5161","Solyc02g081390.3","Solyc02g081390.3.1",1.05764175224207e-09,-0.200506394941375,105
"MSTRG.5161","Solyc02g081390.3","Solyc02g081390.3.1",3.18326192173629e-06,-0.17584606449232,120
"MSTRG.5183","Solyc02g081620.3","MSTRG.5183.1",0.000225434305916131,-0.109881633429575,70
"MSTRG.5183","Solyc02g081620.3","MSTRG.5183.1",0.000136649788751722,-0.116961070230266,90
"MSTRG.5183","Solyc02g081620.3","MSTRG.5183.1",0.000207696575990351,-0.113920235640386,105
"MSTRG.5183","Solyc02g081620.3","MSTRG.5183.1",2.53207080425547e-07,-0.166895357140062,120
"MSTRG.5183","Solyc02g081620.3","Solyc02g081620.3.1",0.000225434305916131,0.109881633429575,70
"MSTRG.5183","Solyc02g081620.3","Solyc02g081620.3.1",0.000136649788751722,0.116961070230266,90
"MSTRG.5183","Solyc02g081620.3","Solyc02g081620.3.1",0.000207696575990351,0.113920235640386,105
"MSTRG.5183","Solyc02g081620.3","Solyc02g081620.3.1",2.53207080425547e-07,0.166895357140062,120
"MSTRG.5497","Solyc02g084950.3","MSTRG.5497.1",0.000707876266272208,-0.336401697806569,60
"MSTRG.5497","Solyc02g084950.3","MSTRG.5497.1",0.000283521560735587,-0.317141590876246,90
"MSTRG.5497","Solyc02g084950.3","MSTRG.5497.1",0.000818325773376469,-0.320950557002239,105
"MSTRG.5497","Solyc02g084950.3","Solyc02g084950.3.1",8.46437365701844e-05,0.386049014610144,60
"MSTRG.5497","Solyc02g084950.3","Solyc02g084950.3.1",0.000818325773376469,0.351658544257395,105
"MSTRG.5497","Solyc02g084950.3","Solyc02g084950.3.1",0.000151090339277519,0.386173312123631,120
"MSTRG.5501","Solyc02g084990.3","MSTRG.5501.2",0.000263124245742334,0.131339478996293,105
"MSTRG.5501","Solyc02g084990.3","MSTRG.5501.2",0.000696143778024899,0.130661255104696,120
"MSTRG.5501","Solyc02g084990.3","Solyc02g084990.3.1",0.000263124245742334,-0.131339478996293,105
"MSTRG.5501","Solyc02g084990.3","Solyc02g084990.3.1",0.000696143778024899,-0.130661255104696,120
"MSTRG.5621","Solyc02g086300.4","MSTRG.5621.1",4.48525941140683e-05,0.270293324691151,90
"MSTRG.5621","Solyc02g086300.4","MSTRG.5621.1",1.66556711616311e-05,0.252984724579316,105
"MSTRG.5621","Solyc02g086300.4","MSTRG.5621.1",1.39110208329125e-05,0.318189890588153,120
"MSTRG.5621","Solyc02g086300.4","Solyc02g086300.4.1",4.48525941140683e-05,-0.270293324691151,90
"MSTRG.5621","Solyc02g086300.4","Solyc02g086300.4.1",1.66556711616311e-05,-0.252984724579316,105
"MSTRG.5621","Solyc02g086300.4","Solyc02g086300.4.1",1.39110208329125e-05,-0.318189890588153,120
"MSTRG.5713","Solyc02g087250.4","MSTRG.5713.2",2.11964464021157e-06,0.118151865293379,50
"MSTRG.5713","Solyc02g087250.4","MSTRG.5713.2",1.27503386859703e-06,0.112398179850939,70
"MSTRG.5713","Solyc02g087250.4","MSTRG.5713.2",2.75756700756665e-07,0.122212757329861,80
"MSTRG.5713","Solyc02g087250.4","Solyc02g087250.4.1",2.11964464021157e-06,-0.118151865293379,50
"MSTRG.5713","Solyc02g087250.4","Solyc02g087250.4.1",1.27503386859703e-06,-0.112398179850939,70
"MSTRG.5713","Solyc02g087250.4","Solyc02g087250.4.1",2.75756700756665e-07,-0.122212757329861,80
"MSTRG.5985","Solyc02g090380.4","MSTRG.5985.1",1.45740805589676e-05,0.191918093694588,120
"MSTRG.5985","Solyc02g090380.4","Solyc02g090380.4.1",0.000639712937909547,-0.143913745110695,90
"MSTRG.5985","Solyc02g090380.4","Solyc02g090380.4.1",0.000114792328554511,-0.208052741643771,105
"MSTRG.6112","Solyc02g091820.3","MSTRG.6112.1",2.0027335033067e-06,0.69347895774027,15
"MSTRG.6112","Solyc02g091820.3","MSTRG.6112.1",1.729566313e-06,0.649146753563889,30
"MSTRG.6112","Solyc02g091820.3","MSTRG.6112.1",2.2390996044768e-06,0.58701768408156,40
"MSTRG.6112","Solyc02g091820.3","MSTRG.6112.1",0.000132869110258871,0.344518062589797,50
"MSTRG.6112","Solyc02g091820.3","Solyc02g091820.3.1",2.0027335033067e-06,-0.69347895774027,15
"MSTRG.6112","Solyc02g091820.3","Solyc02g091820.3.1",1.729566313e-06,-0.649146753563889,30
"MSTRG.6112","Solyc02g091820.3","Solyc02g091820.3.1",2.2390996044768e-06,-0.58701768408156,40
"MSTRG.6112","Solyc02g091820.3","Solyc02g091820.3.1",0.000132869110258871,-0.344518062589797,50
"MSTRG.6126","Solyc02g091930.3","MSTRG.6126.1",8.44422750926591e-06,0.139979341878825,70
"MSTRG.6126","Solyc02g091930.3","MSTRG.6126.1",2.85454911551307e-06,0.159898973541816,90
"MSTRG.6126","Solyc02g091930.3","MSTRG.6126.1",0.000191531613340173,0.149479415146194,120
"MSTRG.6126","Solyc02g091930.3","Solyc02g091930.3.1",3.9913237264172e-07,-0.185529677101987,70
"MSTRG.6126","Solyc02g091930.3","Solyc02g091930.3.1",3.42927177357691e-06,-0.182845060850017,90
"MSTRG.6126","Solyc02g091930.3","Solyc02g091930.3.1",4.64015259749882e-06,-0.178114308183787,105
"MSTRG.6126","Solyc02g091930.3","Solyc02g091930.3.1",1.98473537902228e-07,-0.242377427202765,120
"MSTRG.6279","Solyc02g093480.4","MSTRG.6279.1",0.00863332539795178,0.345724925493462,5
"MSTRG.6279","Solyc02g093480.4","MSTRG.6279.1",0.00911436373377407,0.208017699789043,10
"MSTRG.6279","Solyc02g093480.4","MSTRG.6279.1",0.000437200271190055,-0.436531217545196,30
"MSTRG.6279","Solyc02g093480.4","MSTRG.6279.1",0.00907251195712794,0.30770797773169,40
"MSTRG.6279","Solyc02g093480.4","MSTRG.6279.1",0.00527220012989083,0.164430356349842,70
"MSTRG.6279","Solyc02g093480.4","MSTRG.6279.3",0.00142590167632444,0.183217038418511,15
"MSTRG.6279","Solyc02g093480.4","MSTRG.6279.3",0.00275666886104752,0.243449090959417,20
"MSTRG.6279","Solyc02g093480.4","MSTRG.6279.3",0.00101243960055014,0.217942261336334,25
"MSTRG.6279","Solyc02g093480.4","MSTRG.6279.3",0.000589965021116794,0.332271888914194,30
"MSTRG.6279","Solyc02g093480.4","MSTRG.6279.3",0.00942712645974034,0.298404518212763,90
"MSTRG.6297","Solyc02g093670.3","MSTRG.6297.2",4.73952354157911e-06,-0.121737122402141,40
"MSTRG.6297","Solyc02g093670.3","MSTRG.6297.2",1.00802404735348e-06,-0.148953276888193,50
"MSTRG.6297","Solyc02g093670.3","MSTRG.6297.2",1.37723225261121e-11,-0.187247423011923,60
"MSTRG.6297","Solyc02g093670.3","MSTRG.6297.2",2.83101422714517e-14,-0.227104627263282,70
"MSTRG.6297","Solyc02g093670.3","MSTRG.6297.2",1.41019318392633e-09,-0.168855191004766,80
"MSTRG.6297","Solyc02g093670.3","MSTRG.6297.2",1.53500806641409e-07,-0.15146849502102,90
"MSTRG.6297","Solyc02g093670.3","MSTRG.6297.2",2.4338619101711e-11,-0.189911840299649,105
"MSTRG.6297","Solyc02g093670.3","MSTRG.6297.2",2.44417939907652e-07,-0.127638756019187,120
"MSTRG.6297","Solyc02g093670.3","Solyc02g093670.3.1",4.73952354157911e-06,0.121737122402141,40
"MSTRG.6297","Solyc02g093670.3","Solyc02g093670.3.1",1.00802404735348e-06,0.148953276888193,50
"MSTRG.6297","Solyc02g093670.3","Solyc02g093670.3.1",1.37723225261121e-11,0.187247423011923,60
"MSTRG.6297","Solyc02g093670.3","Solyc02g093670.3.1",2.83101422714517e-14,0.227104627263282,70
"MSTRG.6297","Solyc02g093670.3","Solyc02g093670.3.1",1.41019318392633e-09,0.168855191004765,80
"MSTRG.6297","Solyc02g093670.3","Solyc02g093670.3.1",1.53500806641409e-07,0.15146849502102,90
"MSTRG.6297","Solyc02g093670.3","Solyc02g093670.3.1",2.4338619101711e-11,0.189911840299649,105
"MSTRG.6297","Solyc02g093670.3","Solyc02g093670.3.1",2.44417939907652e-07,0.127638756019187,120
"MSTRG.6326","Solyc02g093960.3","MSTRG.6326.1",5.49804164661008e-08,0.467556039227503,30
"MSTRG.6326","Solyc02g093960.3","MSTRG.6326.1",0.000396594611781862,0.242407018095943,70
"MSTRG.6326","Solyc02g093960.3","MSTRG.6326.1",1.35654914734369e-05,0.349656276073107,80
"MSTRG.6326","Solyc02g093960.3","MSTRG.6326.2",1.11780017366071e-05,-0.336815727796757,30
"MSTRG.6326","Solyc02g093960.3","MSTRG.6326.2",0.000396594611781862,-0.229494318214108,70
"MSTRG.6326","Solyc02g093960.3","MSTRG.6326.2",1.35654914734369e-05,-0.344660768688594,80
"MSTRG.6332","Solyc02g094030.3","MSTRG.6332.3",1.08282870591411e-05,0.306726626596157,105
"MSTRG.6332","Solyc02g094030.3","MSTRG.6332.3",3.14390531495117e-05,0.249820192131078,120
"MSTRG.6332","Solyc02g094030.3","Solyc02g094030.3.1",0.000327070407609431,0.306121501673058,5
"MSTRG.6332","Solyc02g094030.3","Solyc02g094030.3.1",5.94745533735136e-05,-0.338638408484985,70
"MSTRG.6332","Solyc02g094030.3","Solyc02g094030.3.1",2.04797942070391e-05,-0.307114302154743,90
"MSTRG.6332","Solyc02g094030.3","Solyc02g094030.3.1",2.6158252728382e-11,-0.463950977305217,105
"MSTRG.6332","Solyc02g094030.3","Solyc02g094030.3.1",6.87619343806982e-09,-0.357285400896981,120
"MSTRG.6345","Solyc02g094180.3","MSTRG.6345.2",3.84996121167303e-05,-0.188832642416207,5
"MSTRG.6345","Solyc02g094180.3","MSTRG.6345.2",0.000276543630758828,-0.147515420113307,10
"MSTRG.6345","Solyc02g094180.3","MSTRG.6345.2",0.000729831811942728,-0.126779652158539,15
"MSTRG.6345","Solyc02g094180.3","MSTRG.6345.2",4.0334925366766e-06,0.12875590382923,60
"MSTRG.6345","Solyc02g094180.3","MSTRG.6345.2",3.96308755147314e-07,0.156491387245975,70
"MSTRG.6345","Solyc02g094180.3","MSTRG.6345.2",8.54337399612697e-06,0.135379291535326,80
"MSTRG.6345","Solyc02g094180.3","MSTRG.6345.2",3.41382438117883e-08,0.215149045422457,90
"MSTRG.6345","Solyc02g094180.3","MSTRG.6345.2",2.34293697770484e-11,0.2793016313526,105
"MSTRG.6345","Solyc02g094180.3","MSTRG.6345.2",9.53332311023158e-08,0.242936319100285,120
"MSTRG.6345","Solyc02g094180.3","Solyc02g094180.3.1",3.84996121167303e-05,0.188832642416207,5
"MSTRG.6345","Solyc02g094180.3","Solyc02g094180.3.1",0.000276543630758828,0.147515420113307,10
"MSTRG.6345","Solyc02g094180.3","Solyc02g094180.3.1",0.000729831811942728,0.126779652158539,15
"MSTRG.6345","Solyc02g094180.3","Solyc02g094180.3.1",4.0334925366766e-06,-0.12875590382923,60
"MSTRG.6345","Solyc02g094180.3","Solyc02g094180.3.1",3.96308755147314e-07,-0.156491387245975,70
"MSTRG.6345","Solyc02g094180.3","Solyc02g094180.3.1",8.54337399612697e-06,-0.135379291535326,80
"MSTRG.6345","Solyc02g094180.3","Solyc02g094180.3.1",3.41382438117883e-08,-0.215149045422457,90
"MSTRG.6345","Solyc02g094180.3","Solyc02g094180.3.1",2.34293697770484e-11,-0.2793016313526,105
"MSTRG.6345","Solyc02g094180.3","Solyc02g094180.3.1",9.53332311023158e-08,-0.242936319100285,120
"MSTRG.5587","Solyc02g094860.3","MSTRG.5587.2",5.13541444084648e-05,-0.145707102499826,70
"MSTRG.5587","Solyc02g094860.3","MSTRG.5587.2",3.32762018922542e-05,-0.15657010213224,80
"MSTRG.5587","Solyc02g094860.3","MSTRG.5587.2",0.000126927329991814,-0.140602477927451,90
"MSTRG.5587","Solyc02g094860.3","MSTRG.5587.2",0.000193198622358664,-0.141580058419473,105
"MSTRG.5587","Solyc02g094860.3","Solyc02g094860.3.1",5.13541444084648e-05,0.145707102499826,70
"MSTRG.5587","Solyc02g094860.3","Solyc02g094860.3.1",3.32762018922542e-05,0.156570102132239,80
"MSTRG.5587","Solyc02g094860.3","Solyc02g094860.3.1",0.000126927329991814,0.140602477927451,90
"MSTRG.5587","Solyc02g094860.3","Solyc02g094860.3.1",0.000193198622358664,0.141580058419473,105
"MSTRG.6472","Solyc03g006010.3","MSTRG.6472.3",1.86098740387107e-05,-0.169382461751431,90
"MSTRG.6472","Solyc03g006010.3","MSTRG.6472.3",0.000156466965663501,-0.134196470732032,105
"MSTRG.6472","Solyc03g006010.3","Solyc03g006010.3.1",0.000754840177055278,0.153533741360362,90
"MSTRG.6480","Solyc03g006070.3","MSTRG.6480.1",0.000218403158399354,0.12366688090341,70
"MSTRG.6480","Solyc03g006070.3","MSTRG.6480.1",4.22700595899749e-05,0.15303442249878,80
"MSTRG.6480","Solyc03g006070.3","MSTRG.6480.1",1.11011378795729e-05,0.174822443712755,105
"MSTRG.6480","Solyc03g006070.3","MSTRG.6480.1",0.000907994893878311,0.129671887705873,120
"MSTRG.6480","Solyc03g006070.3","Solyc03g006070.3.1",0.000218403158399354,-0.12366688090341,70
"MSTRG.6480","Solyc03g006070.3","Solyc03g006070.3.1",4.22700595899749e-05,-0.15303442249878,80
"MSTRG.6480","Solyc03g006070.3","Solyc03g006070.3.1",1.11011378795729e-05,-0.174822443712755,105
"MSTRG.6480","Solyc03g006070.3","Solyc03g006070.3.1",0.000907994893878311,-0.129671887705873,120
"MSTRG.6547","Solyc03g006770.4","MSTRG.6547.2",0.000171172866887553,0.154914217609458,50
"MSTRG.6547","Solyc03g006770.4","MSTRG.6547.2",1.68785959412235e-07,0.275250163022996,60
"MSTRG.6547","Solyc03g006770.4","MSTRG.6547.2",0.000691159191974199,0.146107828482126,80
"MSTRG.6547","Solyc03g006770.4","MSTRG.6547.2",1.80178647510798e-05,0.204138180827163,90
"MSTRG.6547","Solyc03g006770.4","MSTRG.6547.2",7.71704976015135e-08,0.237194695090392,105
"MSTRG.6547","Solyc03g006770.4","MSTRG.6547.2",5.27326108698123e-07,0.260431300876453,120
"MSTRG.6547","Solyc03g006770.4","Solyc03g006770.4.1",0.000171172866887553,-0.154914217609458,50
"MSTRG.6547","Solyc03g006770.4","Solyc03g006770.4.1",1.68785959412235e-07,-0.275250163022996,60
"MSTRG.6547","Solyc03g006770.4","Solyc03g006770.4.1",0.000691159191974199,-0.146107828482126,80
"MSTRG.6547","Solyc03g006770.4","Solyc03g006770.4.1",1.80178647510798e-05,-0.204138180827164,90
"MSTRG.6547","Solyc03g006770.4","Solyc03g006770.4.1",7.71704976015135e-08,-0.237194695090392,105
"MSTRG.6547","Solyc03g006770.4","Solyc03g006770.4.1",5.27326108698123e-07,-0.260431300876453,120
"MSTRG.6600","Solyc03g007410.4","MSTRG.6600.1",6.78171980347071e-06,-0.692803205474304,30
"MSTRG.6600","Solyc03g007410.4","MSTRG.6600.1",2.3876764656933e-05,-0.547341108701801,40
"MSTRG.6600","Solyc03g007410.4","Solyc03g007410.4.1",6.78171980347071e-06,0.692803205474305,30
"MSTRG.6600","Solyc03g007410.4","Solyc03g007410.4.1",2.3876764656933e-05,0.547341108701801,40
"MSTRG.6602","Solyc03g007430.3","MSTRG.6602.2",3.60344406728122e-05,0.147624446986721,105
"MSTRG.6602","Solyc03g007430.3","MSTRG.6602.2",0.000215177096033446,0.145336353587854,120
"MSTRG.6602","Solyc03g007430.3","Solyc03g007430.3.1",3.60344406728122e-05,-0.147624446986721,105
"MSTRG.6602","Solyc03g007430.3","Solyc03g007430.3.1",0.000215177096033446,-0.145336353587854,120
"MSTRG.6652","Solyc03g008010.3","MSTRG.6652.2",0.000784367772385005,-0.153643765752083,10
"MSTRG.6652","Solyc03g008010.3","MSTRG.6652.2",5.70407776677646e-05,-0.163218989826929,15
"MSTRG.6652","Solyc03g008010.3","Solyc03g008010.3.1",0.000784367772385005,0.152174691729991,10
"MSTRG.6652","Solyc03g008010.3","Solyc03g008010.3.1",5.70407776677646e-05,0.163218989826929,15
"MSTRG.6830","Solyc03g031890.3","MSTRG.6830.1",0.000903023483352673,-0.327017943072068,25
"MSTRG.6830","Solyc03g031890.3","MSTRG.6830.1",3.1096688236085e-05,-0.38022852695496,30
"MSTRG.6830","Solyc03g031890.3","MSTRG.6830.1",0.000149639629822602,-0.304327795011007,40
"MSTRG.6830","Solyc03g031890.3","MSTRG.6830.1",0.000290203294570835,-0.285433792257412,80
"MSTRG.6830","Solyc03g031890.3","Solyc03g031890.3.1",0.000903023483352673,0.327017943072068,25
"MSTRG.6830","Solyc03g031890.3","Solyc03g031890.3.1",3.1096688236085e-05,0.38022852695496,30
"MSTRG.6830","Solyc03g031890.3","Solyc03g031890.3.1",0.000149639629822602,0.304327795011007,40
"MSTRG.6830","Solyc03g031890.3","Solyc03g031890.3.1",0.000290203294570835,0.285433792257412,80
"MSTRG.7223","Solyc03g062900.3","MSTRG.7223.5",2.77247675114007e-05,0.100348862667658,105
"MSTRG.7223","Solyc03g062900.3","MSTRG.7223.5",6.90109147859451e-09,0.151375920165349,120
"MSTRG.7348","Solyc03g078570.3","MSTRG.7348.1",2.06238002488436e-08,0.132586690202393,105
"MSTRG.7348","Solyc03g078570.3","MSTRG.7348.1",9.43547119394846e-06,0.108200883725638,120
"MSTRG.7348","Solyc03g078570.3","Solyc03g078570.3.1",2.06238002488436e-08,-0.132586690202393,105
"MSTRG.7348","Solyc03g078570.3","Solyc03g078570.3.1",9.43547119394846e-06,-0.108200883725638,120
"MSTRG.7584","Solyc03g093080.3","MSTRG.7584.1",0.000176530273548344,-0.260882838115267,5
"MSTRG.7584","Solyc03g093080.3","MSTRG.7584.1",7.86833827187094e-05,0.175211892072222,25
"MSTRG.7584","Solyc03g093080.3","MSTRG.7584.1",0.000354249923869561,0.339435424227264,80
"MSTRG.7584","Solyc03g093080.3","MSTRG.7584.1",0.000539414121079818,0.32839936513627,90
"MSTRG.7584","Solyc03g093080.3","Solyc03g093080.3.1",8.96769628048833e-07,0.441198200054825,5
"MSTRG.7584","Solyc03g093080.3","Solyc03g093080.3.1",1.93940202033331e-05,-0.232533807470569,25
"MSTRG.7584","Solyc03g093080.3","Solyc03g093080.3.1",0.000462541776411112,-0.408112400880021,60
"MSTRG.7584","Solyc03g093080.3","Solyc03g093080.3.1",0.000260979345914928,-0.403884875421043,70
"MSTRG.7584","Solyc03g093080.3","Solyc03g093080.3.1",3.48427083556315e-06,-0.513202494239835,80
"MSTRG.7584","Solyc03g093080.3","Solyc03g093080.3.1",1.8746945464298e-06,-0.559170290046998,90
"MSTRG.7584","Solyc03g093080.3","Solyc03g093080.3.1",0.000351119617203018,-0.420229958636447,105
"MSTRG.7584","Solyc03g093080.3","Solyc03g093080.3.1",0.000179373426600904,-0.333389089687738,120
"MSTRG.7610","Solyc03g093450.3","MSTRG.7610.1",0.00180256452647335,0.418544285228509,25
